issue_id,version,target_time_utc,model,init_time_utc,offset_days,ws10,ws100,wd100,t2m,sp,source
2026-02-23_0000,1,2026-02-22T20:00:00Z,ecmwf_ifs025,2026-02-21T18:00:00Z,1,1.7,4.71,73.0,0.6,948.7,live
2026-02-23_0000,1,2026-02-22T21:00:00Z,ecmwf_ifs025,2026-02-21T18:00:00Z,1,1.7,4.62,72.0,0.5,948.3,live
2026-02-23_0000,1,2026-02-22T22:00:00Z,ecmwf_ifs025,2026-02-21T18:00:00Z,1,1.81,4.54,76.0,0.3,948.0,live
2026-02-23_0000,1,2026-02-22T23:00:00Z,ecmwf_ifs025,2026-02-21T18:00:00Z,1,1.84,4.46,81.0,0.1,947.8,live
2026-02-23_0000,1,2026-02-23T00:00:00Z,ecmwf_ifs025,2026-02-22T00:00:00Z,1,1.55,3.91,86.0,0.1,947.9,live
2026-02-23_0000,1,2026-02-23T01:00:00Z,ecmwf_ifs025,2026-02-22T00:00:00Z,1,0.67,2.4,90.0,0.2,948.4,live
2026-02-23_0000,1,2026-02-23T02:00:00Z,ecmwf_ifs025,2026-02-22T00:00:00Z,1,0.51,0.42,135.0,0.5,949.1,live
2026-02-23_0000,1,2026-02-23T03:00:00Z,ecmwf_ifs025,2026-02-22T00:00:00Z,1,1.6,1.68,253.0,1.3,949.7,live
2026-02-23_0000,1,2026-02-23T04:00:00Z,ecmwf_ifs025,2026-02-22T00:00:00Z,1,2.41,3.16,259.0,3.3,950.3,live
2026-02-23_0000,1,2026-02-23T05:00:00Z,ecmwf_ifs025,2026-02-22T00:00:00Z,1,3.11,4.46,261.0,5.9,950.8,live
2026-02-23_0000,1,2026-02-23T06:00:00Z,ecmwf_ifs025,2026-02-22T06:00:00Z,1,3.72,5.45,263.0,7.7,951.1,live
2026-02-23_0000,1,2026-02-23T07:00:00Z,ecmwf_ifs025,2026-02-22T06:00:00Z,1,4.21,6.11,266.0,8.4,951.1,live
2026-02-23_0000,1,2026-02-23T08:00:00Z,ecmwf_ifs025,2026-02-22T06:00:00Z,1,4.7,6.6,269.0,8.3,950.9,live
2026-02-23_0000,1,2026-02-23T09:00:00Z,ecmwf_ifs025,2026-02-22T06:00:00Z,1,5.0,7.1,270.0,8.0,950.8,live
2026-02-23_0000,1,2026-02-23T10:00:00Z,ecmwf_ifs025,2026-02-22T06:00:00Z,1,5.23,7.62,265.0,7.5,951.2,live
2026-02-23_0000,1,2026-02-23T11:00:00Z,ecmwf_ifs025,2026-02-22T06:00:00Z,1,5.36,8.24,260.0,6.8,951.7,live
2026-02-23_0000,1,2026-02-23T12:00:00Z,ecmwf_ifs025,2026-02-21T12:00:00Z,2,6.42,10.02,256.0,5.5,953.0,live
2026-02-23_0000,1,2026-02-23T13:00:00Z,ecmwf_ifs025,2026-02-21T12:00:00Z,2,6.55,10.33,255.0,4.3,954.0,live
2026-02-23_0000,1,2026-02-23T14:00:00Z,ecmwf_ifs025,2026-02-21T12:00:00Z,2,6.71,10.5,256.0,3.1,954.9,live
2026-02-23_0000,1,2026-02-23T15:00:00Z,ecmwf_ifs025,2026-02-21T12:00:00Z,2,6.93,10.74,255.0,2.0,955.8,live
2026-02-23_0000,1,2026-02-23T16:00:00Z,ecmwf_ifs025,2026-02-21T12:00:00Z,2,7.19,11.1,251.0,0.7,956.4,live
2026-02-23_0000,1,2026-02-23T17:00:00Z,ecmwf_ifs025,2026-02-21T12:00:00Z,2,7.47,11.41,246.0,-0.6,956.8,live
2026-02-23_0000,1,2026-02-23T18:00:00Z,ecmwf_ifs025,2026-02-21T18:00:00Z,2,7.61,11.58,243.0,-1.5,957.2,live
2026-02-23_0000,1,2026-02-23T19:00:00Z,ecmwf_ifs025,2026-02-21T18:00:00Z,2,7.29,11.14,244.0,-2.0,957.2,live
2026-02-23_0000,1,2026-02-23T20:00:00Z,ecmwf_ifs025,2026-02-21T18:00:00Z,2,6.85,10.44,247.0,-2.1,957.0,live
2026-02-23_0000,1,2026-02-23T21:00:00Z,ecmwf_ifs025,2026-02-21T18:00:00Z,2,6.52,10.03,250.0,-2.2,956.9,live
2026-02-23_0000,1,2026-02-23T22:00:00Z,ecmwf_ifs025,2026-02-21T18:00:00Z,2,6.56,10.16,249.0,-2.5,956.9,live
2026-02-23_0000,1,2026-02-23T23:00:00Z,ecmwf_ifs025,2026-02-21T18:00:00Z,2,6.63,10.45,248.0,-2.8,957.0,live
2026-02-23_0000,1,2026-02-24T00:00:00Z,ecmwf_ifs025,2026-02-22T00:00:00Z,2,6.62,10.53,247.0,-3.0,957.2,live
2026-02-23_0000,1,2026-02-24T01:00:00Z,ecmwf_ifs025,2026-02-22T00:00:00Z,2,6.35,9.98,246.0,-2.9,957.3,live
2026-02-23_0000,1,2026-02-24T02:00:00Z,ecmwf_ifs025,2026-02-22T00:00:00Z,2,5.99,9.21,244.0,-2.7,957.4,live
2026-02-23_0000,1,2026-02-24T03:00:00Z,ecmwf_ifs025,2026-02-22T00:00:00Z,2,5.64,8.54,244.0,-2.4,957.6,live
2026-02-23_0000,1,2026-02-24T04:00:00Z,ecmwf_ifs025,2026-02-22T00:00:00Z,2,5.5,8.15,247.0,-1.8,958.0,live
2026-02-23_0000,1,2026-02-24T05:00:00Z,ecmwf_ifs025,2026-02-22T00:00:00Z,2,5.54,7.84,251.0,-1.0,958.3,live
2026-02-23_0000,1,2026-02-24T06:00:00Z,ecmwf_ifs025,2026-02-22T06:00:00Z,2,5.51,7.6,254.0,-0.3,958.6,live
2026-02-23_0000,1,2026-02-24T07:00:00Z,ecmwf_ifs025,2026-02-22T06:00:00Z,2,5.41,7.28,257.0,0.4,958.7,live
2026-02-23_0000,1,2026-02-24T08:00:00Z,ecmwf_ifs025,2026-02-22T06:00:00Z,2,5.36,7.1,260.0,1.1,958.6,live
2026-02-23_0000,1,2026-02-24T09:00:00Z,ecmwf_ifs025,2026-02-22T06:00:00Z,2,5.02,6.76,262.0,1.5,958.5,live
2026-02-23_0000,1,2026-02-24T10:00:00Z,ecmwf_ifs025,2026-02-22T06:00:00Z,2,4.42,6.46,262.0,1.3,958.5,live
2026-02-23_0000,1,2026-02-24T11:00:00Z,ecmwf_ifs025,2026-02-22T06:00:00Z,2,3.61,6.0,259.0,0.8,958.4,live
2026-02-23_0000,1,2026-02-24T12:00:00Z,ecmwf_ifs025,2026-02-21T12:00:00Z,3,3.6,6.23,264.0,1.1,957.8,live
2026-02-23_0000,1,2026-02-24T13:00:00Z,ecmwf_ifs025,2026-02-21T12:00:00Z,3,3.0,6.04,263.0,0.0,957.7,live
2026-02-23_0000,1,2026-02-24T14:00:00Z,ecmwf_ifs025,2026-02-21T12:00:00Z,3,2.32,5.66,262.0,-1.3,957.7,live
2026-02-23_0000,1,2026-02-24T15:00:00Z,ecmwf_ifs025,2026-02-21T12:00:00Z,3,1.53,4.57,260.0,-2.4,957.6,live
2026-02-23_0000,1,2026-02-24T16:00:00Z,ecmwf_ifs025,2026-02-21T12:00:00Z,3,0.32,2.4,253.0,-3.2,957.6,live
2026-02-23_0000,1,2026-02-24T17:00:00Z,ecmwf_ifs025,2026-02-21T12:00:00Z,3,1.02,0.78,130.0,-3.7,957.7,live
2026-02-23_0000,1,2026-02-24T18:00:00Z,ecmwf_ifs025,2026-02-21T18:00:00Z,3,2.28,3.3,90.0,-3.9,957.6,live
2026-02-23_0000,1,2026-02-22T18:00:00Z,gfs_seamless,2026-02-21T18:00:00Z,1,1.9,6.22,62.0,5.8,951.4,live
2026-02-23_0000,1,2026-02-22T19:00:00Z,gfs_seamless,2026-02-21T18:00:00Z,1,2.52,6.02,69.0,5.7,951.0,live
2026-02-23_0000,1,2026-02-22T20:00:00Z,gfs_seamless,2026-02-21T18:00:00Z,1,2.33,5.61,59.0,5.9,950.7,live
2026-02-23_0000,1,2026-02-22T21:00:00Z,gfs_seamless,2026-02-21T18:00:00Z,1,2.73,5.64,60.0,5.7,950.3,live
2026-02-23_0000,1,2026-02-22T22:00:00Z,gfs_seamless,2026-02-21T18:00:00Z,1,2.61,5.59,61.0,5.3,949.7,live
2026-02-23_0000,1,2026-02-22T23:00:00Z,gfs_seamless,2026-02-21T18:00:00Z,1,3.04,5.66,69.0,4.9,949.4,live
2026-02-23_0000,1,2026-02-23T00:00:00Z,gfs_seamless,2026-02-22T00:00:00Z,1,2.1,4.31,68.0,4.9,949.9,live
2026-02-23_0000,1,2026-02-23T01:00:00Z,gfs_seamless,2026-02-22T00:00:00Z,1,1.3,3.37,78.0,4.6,950.1,live
2026-02-23_0000,1,2026-02-23T02:00:00Z,gfs_seamless,2026-02-22T00:00:00Z,1,0.81,2.5,92.0,4.9,950.7,live
2026-02-23_0000,1,2026-02-23T03:00:00Z,gfs_seamless,2026-02-22T00:00:00Z,1,0.78,1.4,94.0,6.4,951.6,live
2026-02-23_0000,1,2026-02-23T04:00:00Z,gfs_seamless,2026-02-22T00:00:00Z,1,1.3,0.63,108.0,7.3,951.8,live
2026-02-23_0000,1,2026-02-23T05:00:00Z,gfs_seamless,2026-02-22T00:00:00Z,1,2.73,1.4,266.0,8.4,951.9,live
2026-02-23_0000,1,2026-02-23T06:00:00Z,gfs_seamless,2026-02-22T06:00:00Z,1,3.35,2.83,278.0,9.5,952.0,live
2026-02-23_0000,1,2026-02-23T07:00:00Z,gfs_seamless,2026-02-22T06:00:00Z,1,4.2,5.1,272.0,10.2,952.0,live
2026-02-23_0000,1,2026-02-23T08:00:00Z,gfs_seamless,2026-02-22T06:00:00Z,1,6.94,9.52,266.0,10.3,952.1,live
2026-02-23_0000,1,2026-02-23T09:00:00Z,gfs_seamless,2026-02-22T06:00:00Z,1,8.91,10.9,272.0,9.6,952.2,live
2026-02-23_0000,1,2026-02-23T10:00:00Z,gfs_seamless,2026-02-22T06:00:00Z,1,8.5,9.44,275.0,8.6,952.8,live
2026-02-23_0000,1,2026-02-23T11:00:00Z,gfs_seamless,2026-02-22T06:00:00Z,1,8.8,10.15,264.0,7.6,953.5,live
2026-02-23_0000,1,2026-02-23T12:00:00Z,gfs_seamless,2026-02-21T12:00:00Z,2,7.79,10.14,265.0,6.3,953.9,live
2026-02-23_0000,1,2026-02-23T13:00:00Z,gfs_seamless,2026-02-21T12:00:00Z,2,7.55,8.5,269.0,5.2,954.6,live
2026-02-23_0000,1,2026-02-23T14:00:00Z,gfs_seamless,2026-02-21T12:00:00Z,2,7.59,7.75,263.0,4.3,955.0,live
2026-02-23_0000,1,2026-02-23T15:00:00Z,gfs_seamless,2026-02-21T12:00:00Z,2,7.82,9.08,259.0,3.6,955.3,live
2026-02-23_0000,1,2026-02-23T16:00:00Z,gfs_seamless,2026-02-21T12:00:00Z,2,8.01,8.7,261.0,3.0,956.2,live
2026-02-23_0000,1,2026-02-23T17:00:00Z,gfs_seamless,2026-02-21T12:00:00Z,2,8.06,10.55,257.0,2.0,956.7,live
2026-02-23_0000,1,2026-02-23T18:00:00Z,gfs_seamless,2026-02-21T18:00:00Z,2,7.84,11.48,252.0,1.5,956.8,live
2026-02-23_0000,1,2026-02-23T19:00:00Z,gfs_seamless,2026-02-21T18:00:00Z,2,8.07,12.3,252.0,1.0,957.1,live
2026-02-23_0000,1,2026-02-23T20:00:00Z,gfs_seamless,2026-02-21T18:00:00Z,2,7.41,11.83,251.0,0.6,957.1,live
2026-02-23_0000,1,2026-02-23T21:00:00Z,gfs_seamless,2026-02-21T18:00:00Z,2,7.07,11.59,249.0,0.5,957.1,live
2026-02-23_0000,1,2026-02-23T22:00:00Z,gfs_seamless,2026-02-21T18:00:00Z,2,7.08,11.63,243.0,0.2,956.9,live
2026-02-23_0000,1,2026-02-23T23:00:00Z,gfs_seamless,2026-02-21T18:00:00Z,2,6.81,11.42,240.0,0.1,956.6,live
2026-02-23_0000,1,2026-02-24T00:00:00Z,gfs_seamless,2026-02-22T00:00:00Z,2,6.25,10.97,241.0,-0.1,956.9,live
2026-02-23_0000,1,2026-02-24T01:00:00Z,gfs_seamless,2026-02-22T00:00:00Z,2,5.98,10.7,240.0,-0.1,957.0,live
2026-02-23_0000,1,2026-02-24T02:00:00Z,gfs_seamless,2026-02-22T00:00:00Z,2,5.98,10.34,240.0,0.0,957.5,live
2026-02-23_0000,1,2026-02-24T03:00:00Z,gfs_seamless,2026-02-22T00:00:00Z,2,5.95,9.84,245.0,0.6,958.0,live
2026-02-23_0000,1,2026-02-24T04:00:00Z,gfs_seamless,2026-02-22T00:00:00Z,2,5.98,9.82,248.0,1.1,958.2,live
2026-02-23_0000,1,2026-02-24T05:00:00Z,gfs_seamless,2026-02-22T00:00:00Z,2,5.65,8.95,250.0,1.8,958.3,live
2026-02-23_0000,1,2026-02-24T06:00:00Z,gfs_seamless,2026-02-22T06:00:00Z,2,5.95,8.65,248.0,0.6,958.3,live
2026-02-23_0000,1,2026-02-24T07:00:00Z,gfs_seamless,2026-02-22T06:00:00Z,2,5.73,7.82,249.0,1.0,958.2,live
2026-02-23_0000,1,2026-02-24T08:00:00Z,gfs_seamless,2026-02-22T06:00:00Z,2,5.57,7.59,252.0,1.0,958.1,live
2026-02-23_0000,1,2026-02-24T09:00:00Z,gfs_seamless,2026-02-22T06:00:00Z,2,5.87,8.08,248.0,0.7,958.1,live
2026-02-23_0000,1,2026-02-24T10:00:00Z,gfs_seamless,2026-02-22T06:00:00Z,2,6.04,8.19,250.0,0.9,958.5,live
2026-02-23_0000,1,2026-02-24T11:00:00Z,gfs_seamless,2026-02-22T06:00:00Z,2,6.11,8.34,247.0,0.8,958.8,live
2026-02-23_0000,1,2026-02-24T12:00:00Z,gfs_seamless,2026-02-21T12:00:00Z,3,4.52,6.45,240.0,-0.0,958.5,live
2026-02-23_0000,1,2026-02-24T13:00:00Z,gfs_seamless,2026-02-21T12:00:00Z,3,4.48,5.92,240.0,-0.1,959.0,live
2026-02-23_0000,1,2026-02-24T14:00:00Z,gfs_seamless,2026-02-21T12:00:00Z,3,4.16,5.69,239.0,-0.2,959.3,live
2026-02-23_0000,1,2026-02-24T15:00:00Z,gfs_seamless,2026-02-21T12:00:00Z,3,3.96,6.0,240.0,-0.4,959.2,live
2026-02-23_0000,1,2026-02-24T16:00:00Z,gfs_seamless,2026-02-21T12:00:00Z,3,3.32,4.75,240.0,-0.4,959.5,live
2026-02-23_0000,1,2026-02-24T17:00:00Z,gfs_seamless,2026-02-21T12:00:00Z,3,2.56,3.67,241.0,-1.0,959.4,live
2026-02-23_0000,1,2026-02-24T18:00:00Z,gfs_seamless,2026-02-21T18:00:00Z,3,1.41,1.36,253.0,-0.8,959.8,live
2026-02-23_0000,1,2026-02-22T18:00:00Z,icon_seamless,2026-02-21T18:00:00Z,1,1.58,2.65,90.0,2.8,951.1,live
2026-02-23_0000,1,2026-02-22T19:00:00Z,icon_seamless,2026-02-21T18:00:00Z,1,1.66,2.85,117.0,2.2,950.9,live
2026-02-23_0000,1,2026-02-22T20:00:00Z,icon_seamless,2026-02-21T18:00:00Z,1,1.36,2.37,114.0,1.8,950.2,live
2026-02-23_0000,1,2026-02-22T21:00:00Z,icon_seamless,2026-02-21T18:00:00Z,1,0.94,1.57,86.0,1.8,949.9,live
2026-02-23_0000,1,2026-02-22T22:00:00Z,icon_seamless,2026-02-21T18:00:00Z,1,1.04,1.59,43.0,2.3,949.4,live
2026-02-23_0000,1,2026-02-22T23:00:00Z,icon_seamless,2026-02-21T18:00:00Z,1,1.6,0.53,112.0,2.4,949.2,live
2026-02-23_0000,1,2026-02-23T00:00:00Z,icon_seamless,2026-02-22T00:00:00Z,1,1.7,1.12,218.0,1.9,949.5,live
2026-02-23_0000,1,2026-02-23T01:00:00Z,icon_seamless,2026-02-22T00:00:00Z,1,1.75,2.42,249.0,1.7,949.8,live
2026-02-23_0000,1,2026-02-23T02:00:00Z,icon_seamless,2026-02-22T00:00:00Z,1,1.8,3.28,253.0,1.9,950.3,live
2026-02-23_0000,1,2026-02-23T03:00:00Z,icon_seamless,2026-02-22T00:00:00Z,1,2.0,3.97,254.0,3.0,950.6,live
2026-02-23_0000,1,2026-02-23T04:00:00Z,icon_seamless,2026-02-22T00:00:00Z,1,2.5,4.86,251.0,5.6,950.7,live
2026-02-23_0000,1,2026-02-23T05:00:00Z,icon_seamless,2026-02-22T00:00:00Z,1,3.81,4.93,249.0,7.0,951.0,live
2026-02-23_0000,1,2026-02-23T06:00:00Z,icon_seamless,2026-02-22T06:00:00Z,1,2.71,2.87,262.0,8.3,951.3,live
2026-02-23_0000,1,2026-02-23T07:00:00Z,icon_seamless,2026-02-22T06:00:00Z,1,4.3,4.7,269.0,8.2,951.2,live
2026-02-23_0000,1,2026-02-23T08:00:00Z,icon_seamless,2026-02-22T06:00:00Z,1,6.12,7.27,265.0,8.0,951.3,live
2026-02-23_0000,1,2026-02-23T09:00:00Z,icon_seamless,2026-02-22T06:00:00Z,1,6.55,8.09,259.0,8.2,951.1,live
2026-02-23_0000,1,2026-02-23T10:00:00Z,icon_seamless,2026-02-22T06:00:00Z,1,6.67,8.68,254.0,7.4,951.4,live
2026-02-23_0000,1,2026-02-23T11:00:00Z,icon_seamless,2026-02-22T06:00:00Z,1,6.84,9.72,248.0,6.6,951.7,live
2026-02-23_0000,1,2026-02-23T12:00:00Z,icon_seamless,2026-02-22T12:00:00Z,1,6.85,10.34,244.0,5.6,952.9,live
2026-02-23_0000,1,2026-02-23T13:00:00Z,icon_seamless,2026-02-22T12:00:00Z,1,6.92,11.73,248.0,4.9,953.7,live
2026-02-23_0000,1,2026-02-23T14:00:00Z,icon_seamless,2026-02-22T12:00:00Z,1,7.02,12.09,250.0,4.3,954.1,live
2026-02-23_0000,1,2026-02-23T15:00:00Z,icon_seamless,2026-02-22T12:00:00Z,1,6.36,11.26,257.0,3.8,954.4,live
2026-02-23_0000,1,2026-02-23T16:00:00Z,icon_seamless,2026-02-22T12:00:00Z,1,6.05,10.38,259.0,3.3,954.7,live
2026-02-23_0000,1,2026-02-23T17:00:00Z,icon_seamless,2026-02-22T12:00:00Z,1,6.3,10.36,255.0,2.8,955.0,live
2026-02-23_0000,1,2026-02-23T18:00:00Z,icon_seamless,2026-02-21T18:00:00Z,2,9.67,14.05,249.0,-0.8,957.0,live
2026-02-23_0000,1,2026-02-23T19:00:00Z,icon_seamless,2026-02-21T18:00:00Z,2,9.82,13.88,251.0,-1.6,957.8,live
2026-02-23_0000,1,2026-02-23T20:00:00Z,icon_seamless,2026-02-21T18:00:00Z,2,8.92,12.68,253.0,-2.4,958.2,live
2026-02-23_0000,1,2026-02-23T21:00:00Z,icon_seamless,2026-02-21T18:00:00Z,2,8.6,12.09,253.0,-2.9,958.4,live
2026-02-23_0000,1,2026-02-23T22:00:00Z,icon_seamless,2026-02-21T18:00:00Z,2,8.95,12.34,247.0,-3.2,958.3,live
2026-02-23_0000,1,2026-02-23T23:00:00Z,icon_seamless,2026-02-21T18:00:00Z,2,9.35,12.93,243.0,-3.4,958.4,live
2026-02-23_0000,1,2026-02-24T00:00:00Z,icon_seamless,2026-02-22T00:00:00Z,2,8.02,10.85,239.0,-3.2,957.6,live
2026-02-23_0000,1,2026-02-24T01:00:00Z,icon_seamless,2026-02-22T00:00:00Z,2,7.66,10.68,237.0,-3.3,957.8,live
2026-02-23_0000,1,2026-02-24T02:00:00Z,icon_seamless,2026-02-22T00:00:00Z,2,7.21,10.42,239.0,-3.2,958.0,live
2026-02-23_0000,1,2026-02-24T03:00:00Z,icon_seamless,2026-02-22T00:00:00Z,2,7.21,10.12,243.0,-3.0,958.3,live
2026-02-23_0000,1,2026-02-24T04:00:00Z,icon_seamless,2026-02-22T00:00:00Z,2,7.67,10.05,249.0,-2.7,958.4,live
