issue_id,version,target_time_utc,model,init_time_utc,offset_days,ws10,ws100,wd100,t2m,sp,source
2026-02-02_0000,1,2026-02-03T18:00:00Z,gfs_seamless,2026-01-31T18:00:00Z,3,3.77,6.74,252.0,3.4,956.8,live
2026-02-02_0000,1,2026-02-01T18:00:00Z,icon_seamless,2026-01-31T18:00:00Z,1,1.99,4.9,78.0,-2.3,957.0,live
2026-02-02_0000,1,2026-02-01T19:00:00Z,icon_seamless,2026-01-31T18:00:00Z,1,2.01,4.61,86.0,-2.5,956.9,live
2026-02-02_0000,1,2026-02-01T20:00:00Z,icon_seamless,2026-01-31T18:00:00Z,1,2.09,4.71,86.0,-2.8,957.0,live
2026-02-02_0000,1,2026-02-01T21:00:00Z,icon_seamless,2026-01-31T18:00:00Z,1,2.5,5.56,76.0,-3.2,957.2,live
2026-02-02_0000,1,2026-02-01T22:00:00Z,icon_seamless,2026-01-31T18:00:00Z,1,3.13,7.13,72.0,-3.6,956.9,live
2026-02-02_0000,1,2026-02-01T23:00:00Z,icon_seamless,2026-01-31T18:00:00Z,1,3.54,8.24,72.0,-3.7,956.8,live
2026-02-02_0000,1,2026-02-02T00:00:00Z,icon_seamless,2026-02-01T00:00:00Z,1,4.18,9.84,75.0,-3.3,956.2,live
2026-02-02_0000,1,2026-02-02T01:00:00Z,icon_seamless,2026-02-01T00:00:00Z,1,4.49,10.51,74.0,-3.3,956.0,live
2026-02-02_0000,1,2026-02-02T02:00:00Z,icon_seamless,2026-02-01T00:00:00Z,1,4.59,10.88,71.0,-3.2,955.7,live
2026-02-02_0000,1,2026-02-02T03:00:00Z,icon_seamless,2026-02-01T00:00:00Z,1,4.72,11.07,70.0,-2.4,955.7,live
2026-02-02_0000,1,2026-02-02T04:00:00Z,icon_seamless,2026-02-01T00:00:00Z,1,6.02,11.62,71.0,-0.1,955.6,live
2026-02-02_0000,1,2026-02-02T05:00:00Z,icon_seamless,2026-02-01T00:00:00Z,1,7.7,12.05,71.0,2.6,955.6,live
2026-02-02_0000,1,2026-02-02T06:00:00Z,icon_seamless,2026-02-01T06:00:00Z,1,8.77,10.48,65.0,5.3,956.0,live
2026-02-02_0000,1,2026-02-02T07:00:00Z,icon_seamless,2026-02-01T06:00:00Z,1,9.39,11.35,65.0,7.0,955.1,live
2026-02-02_0000,1,2026-02-02T08:00:00Z,icon_seamless,2026-02-01T06:00:00Z,1,9.79,11.84,66.0,8.0,954.2,live
2026-02-02_0000,1,2026-02-02T09:00:00Z,icon_seamless,2026-02-01T06:00:00Z,1,9.53,11.75,65.0,8.4,954.0,live
2026-02-02_0000,1,2026-02-02T10:00:00Z,icon_seamless,2026-02-01T06:00:00Z,1,8.83,11.26,63.0,8.1,953.9,live
2026-02-02_0000,1,2026-02-02T11:00:00Z,icon_seamless,2026-02-01T06:00:00Z,1,6.36,9.24,58.0,6.8,954.2,live
2026-02-02_0000,1,2026-02-02T12:00:00Z,icon_seamless,2026-02-01T12:00:00Z,1,1.56,5.41,55.0,4.3,954.9,live
2026-02-02_0000,1,2026-02-02T13:00:00Z,icon_seamless,2026-02-01T12:00:00Z,1,2.4,3.17,99.0,1.7,955.3,live
2026-02-02_0000,1,2026-02-02T14:00:00Z,icon_seamless,2026-02-01T12:00:00Z,1,1.96,2.42,122.0,-0.3,955.1,live
2026-02-02_0000,1,2026-02-02T15:00:00Z,icon_seamless,2026-02-01T12:00:00Z,1,1.66,2.0,101.0,-1.1,954.8,live
2026-02-02_0000,1,2026-02-02T16:00:00Z,icon_seamless,2026-02-01T12:00:00Z,1,1.77,2.47,83.0,-1.3,954.4,live
2026-02-02_0000,1,2026-02-02T17:00:00Z,icon_seamless,2026-02-01T12:00:00Z,1,1.92,3.16,74.0,-1.7,954.1,live
2026-02-02_0000,1,2026-02-02T18:00:00Z,icon_seamless,2026-01-31T18:00:00Z,2,2.77,6.77,76.0,-1.7,953.5,live
2026-02-02_0000,1,2026-02-02T19:00:00Z,icon_seamless,2026-01-31T18:00:00Z,2,2.71,7.72,70.0,-1.8,953.2,live
2026-02-02_0000,1,2026-02-02T20:00:00Z,icon_seamless,2026-01-31T18:00:00Z,2,3.3,8.86,70.0,-1.9,952.6,live
2026-02-02_0000,1,2026-02-02T21:00:00Z,icon_seamless,2026-01-31T18:00:00Z,2,3.21,9.12,69.0,-1.9,952.4,live
2026-02-02_0000,1,2026-02-02T22:00:00Z,icon_seamless,2026-01-31T18:00:00Z,2,3.41,9.48,70.0,-1.9,952.0,live
2026-02-02_0000,1,2026-02-02T23:00:00Z,icon_seamless,2026-01-31T18:00:00Z,2,3.61,9.64,71.0,-1.9,951.6,live
2026-02-02_0000,1,2026-02-03T00:00:00Z,icon_seamless,2026-02-01T00:00:00Z,2,1.99,6.5,67.0,-2.2,951.8,live
2026-02-02_0000,1,2026-02-03T01:00:00Z,icon_seamless,2026-02-01T00:00:00Z,2,2.11,3.23,88.0,-2.5,952.7,live
2026-02-02_0000,1,2026-02-03T02:00:00Z,icon_seamless,2026-02-01T00:00:00Z,2,2.76,1.32,222.0,-3.6,953.8,live
2026-02-02_0000,1,2026-02-03T03:00:00Z,icon_seamless,2026-02-01T00:00:00Z,2,2.9,4.06,255.0,-3.0,954.6,live
2026-02-02_0000,1,2026-02-03T04:00:00Z,icon_seamless,2026-02-01T00:00:00Z,2,2.15,3.77,242.0,-0.1,954.8,live
