site,issue_id,version,issue_time_utc,version_as_of_utc,target_time_utc,target_time_data_clock,target_time_kz_official,lead_h,product,entity,mean,p10,p50,p90,mw_mean
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-15T11:00:00Z,2026-02-15 17:00,2026-02-15 16:00,17,intraday,farm,0.9652,0.7241,0.9361,0.9969,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-15T12:00:00Z,2026-02-15 18:00,2026-02-15 17:00,18,intraday,farm,0.9571,0.7127,0.9403,0.9855,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-15T13:00:00Z,2026-02-15 19:00,2026-02-15 18:00,19,intraday,farm,0.9673,0.7068,0.9496,0.9874,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-15T14:00:00Z,2026-02-15 20:00,2026-02-15 19:00,20,intraday,farm,0.9475,0.718,0.9487,0.9875,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-15T15:00:00Z,2026-02-15 21:00,2026-02-15 20:00,21,intraday,farm,0.938,0.7088,0.9416,0.991,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-15T16:00:00Z,2026-02-15 22:00,2026-02-15 21:00,22,intraday,farm,0.8211,0.5102,0.88,0.9895,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-15T17:00:00Z,2026-02-15 23:00,2026-02-15 22:00,23,intraday,farm,0.7989,0.4564,0.8647,0.9865,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-15T18:00:00Z,2026-02-16 00:00,2026-02-15 23:00,24,day_ahead,farm,0.7366,0.3802,0.8234,0.9801,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-15T19:00:00Z,2026-02-16 01:00,2026-02-16 00:00,25,day_ahead,farm,0.7289,0.3786,0.8222,0.9775,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-15T20:00:00Z,2026-02-16 02:00,2026-02-16 01:00,26,day_ahead,farm,0.677,0.3342,0.7526,0.9854,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-15T21:00:00Z,2026-02-16 03:00,2026-02-16 02:00,27,day_ahead,farm,0.6481,0.2421,0.6929,0.988,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-15T22:00:00Z,2026-02-16 04:00,2026-02-16 03:00,28,day_ahead,farm,0.5936,0.2469,0.6,0.9646,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-15T23:00:00Z,2026-02-16 05:00,2026-02-16 04:00,29,day_ahead,farm,0.5605,0.2398,0.5865,0.9573,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-16T00:00:00Z,2026-02-16 06:00,2026-02-16 05:00,30,day_ahead,farm,0.6024,0.2122,0.588,0.9558,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-16T01:00:00Z,2026-02-16 07:00,2026-02-16 06:00,31,day_ahead,farm,0.5002,0.1342,0.4887,0.9541,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-16T02:00:00Z,2026-02-16 08:00,2026-02-16 07:00,32,day_ahead,farm,0.4983,0.1163,0.4748,0.9561,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-16T03:00:00Z,2026-02-16 09:00,2026-02-16 08:00,33,day_ahead,farm,0.4442,0.1027,0.4724,0.9656,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-16T04:00:00Z,2026-02-16 10:00,2026-02-16 09:00,34,day_ahead,farm,0.5371,0.1958,0.5346,0.9749,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-16T05:00:00Z,2026-02-16 11:00,2026-02-16 10:00,35,day_ahead,farm,0.5254,0.119,0.4977,0.9531,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-16T06:00:00Z,2026-02-16 12:00,2026-02-16 11:00,36,day_ahead,farm,0.654,0.2352,0.6933,0.9357,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-16T07:00:00Z,2026-02-16 13:00,2026-02-16 12:00,37,day_ahead,farm,0.7358,0.2462,0.7404,0.9384,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-16T08:00:00Z,2026-02-16 14:00,2026-02-16 13:00,38,day_ahead,farm,0.6746,0.1788,0.7042,0.9452,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-16T09:00:00Z,2026-02-16 15:00,2026-02-16 14:00,39,day_ahead,farm,0.7406,0.2037,0.7034,0.9838,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-16T10:00:00Z,2026-02-16 16:00,2026-02-16 15:00,40,day_ahead,farm,0.7461,0.2508,0.735,1.0,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-16T11:00:00Z,2026-02-16 17:00,2026-02-16 16:00,41,day_ahead,farm,0.9066,0.3831,0.8886,0.9997,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-16T12:00:00Z,2026-02-16 18:00,2026-02-16 17:00,42,day_ahead,farm,0.9061,0.5537,0.8946,0.9922,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-16T13:00:00Z,2026-02-16 19:00,2026-02-16 18:00,43,day_ahead,farm,0.8828,0.3903,0.908,0.9937,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-16T14:00:00Z,2026-02-16 20:00,2026-02-16 19:00,44,day_ahead,farm,0.7877,0.2946,0.8286,0.9969,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-16T15:00:00Z,2026-02-16 21:00,2026-02-16 20:00,45,day_ahead,farm,0.7803,0.299,0.8021,0.9981,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-16T16:00:00Z,2026-02-16 22:00,2026-02-16 21:00,46,day_ahead,farm,0.7258,0.2986,0.7567,0.9898,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-16T17:00:00Z,2026-02-16 23:00,2026-02-16 22:00,47,day_ahead,farm,0.7277,0.2871,0.7625,0.9934,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-15 00:00,2026-02-14 23:00,0,intraday,t1,0.158,0.0091,0.0223,0.164,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-14T19:00:00Z,2026-02-15 01:00,2026-02-15 00:00,1,intraday,t1,0.0419,0.0084,0.033,0.0419,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-14T20:00:00Z,2026-02-15 02:00,2026-02-15 01:00,2,intraday,t1,0.0189,0.0061,0.01,0.0189,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-14T21:00:00Z,2026-02-15 03:00,2026-02-15 02:00,3,intraday,t1,0.0205,0.006,0.01,0.0205,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-14T22:00:00Z,2026-02-15 04:00,2026-02-15 03:00,4,intraday,t1,0.0383,0.0057,0.01,0.0921,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-14T23:00:00Z,2026-02-15 05:00,2026-02-15 04:00,5,intraday,t1,0.0422,0.0098,0.0126,0.0817,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-15T00:00:00Z,2026-02-15 06:00,2026-02-15 05:00,6,intraday,t1,0.1348,0.0042,0.0924,0.2762,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-15T01:00:00Z,2026-02-15 07:00,2026-02-15 06:00,7,intraday,t1,0.2068,0.0165,0.1441,0.5525,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-15T02:00:00Z,2026-02-15 08:00,2026-02-15 07:00,8,intraday,t1,0.3346,0.0705,0.2425,0.8422,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-15T03:00:00Z,2026-02-15 09:00,2026-02-15 08:00,9,intraday,t1,0.4856,0.231,0.66,0.9566,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-15T04:00:00Z,2026-02-15 10:00,2026-02-15 09:00,10,intraday,t1,0.8461,0.5241,0.9134,0.9744,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-15T05:00:00Z,2026-02-15 11:00,2026-02-15 10:00,11,intraday,t1,0.8996,0.7448,0.9615,0.9917,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-15T06:00:00Z,2026-02-15 12:00,2026-02-15 11:00,12,intraday,t1,0.9522,0.7859,0.9642,0.9918,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-15T07:00:00Z,2026-02-15 13:00,2026-02-15 12:00,13,intraday,t1,0.9606,0.8487,0.9673,0.9899,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-15T08:00:00Z,2026-02-15 14:00,2026-02-15 13:00,14,intraday,t1,0.9739,0.8733,0.9697,0.9919,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-15T09:00:00Z,2026-02-15 15:00,2026-02-15 14:00,15,intraday,t1,0.9947,0.8019,0.9646,0.9947,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-15T10:00:00Z,2026-02-15 16:00,2026-02-15 15:00,16,intraday,t1,0.9598,0.7943,0.931,0.9934,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-15T11:00:00Z,2026-02-15 17:00,2026-02-15 16:00,17,intraday,t1,0.9655,0.7198,0.9389,1.0,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-15T12:00:00Z,2026-02-15 18:00,2026-02-15 17:00,18,intraday,t1,0.9578,0.6857,0.943,0.9934,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-15T13:00:00Z,2026-02-15 19:00,2026-02-15 18:00,19,intraday,t1,0.968,0.697,0.9523,0.9954,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-15T14:00:00Z,2026-02-15 20:00,2026-02-15 19:00,20,intraday,t1,0.9482,0.7074,0.9514,0.9955,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-15T15:00:00Z,2026-02-15 21:00,2026-02-15 20:00,21,intraday,t1,0.9387,0.7126,0.9455,0.9985,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-15T16:00:00Z,2026-02-15 22:00,2026-02-15 21:00,22,intraday,t1,0.8218,0.5787,0.8807,0.9971,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-15T17:00:00Z,2026-02-15 23:00,2026-02-15 22:00,23,intraday,t1,0.7996,0.5003,0.8653,0.9938,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-15T18:00:00Z,2026-02-16 00:00,2026-02-15 23:00,24,day_ahead,t1,0.7373,0.4196,0.8249,0.9862,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-15T19:00:00Z,2026-02-16 01:00,2026-02-16 00:00,25,day_ahead,t1,0.7296,0.4127,0.8237,0.9804,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-15T20:00:00Z,2026-02-16 02:00,2026-02-16 01:00,26,day_ahead,t1,0.6777,0.3599,0.7539,0.9879,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-15T21:00:00Z,2026-02-16 03:00,2026-02-16 02:00,27,day_ahead,t1,0.6488,0.2757,0.6938,0.9904,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-15T22:00:00Z,2026-02-16 04:00,2026-02-16 03:00,28,day_ahead,t1,0.5938,0.2753,0.6009,0.9663,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-15T23:00:00Z,2026-02-16 05:00,2026-02-16 04:00,29,day_ahead,t1,0.5607,0.255,0.5879,0.9589,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-16T00:00:00Z,2026-02-16 06:00,2026-02-16 05:00,30,day_ahead,t1,0.6026,0.2249,0.5918,0.9572,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-16T01:00:00Z,2026-02-16 07:00,2026-02-16 06:00,31,day_ahead,t1,0.5005,0.1355,0.492,0.9552,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-16T02:00:00Z,2026-02-16 08:00,2026-02-16 07:00,32,day_ahead,t1,0.4985,0.1115,0.4735,0.9575,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-16T03:00:00Z,2026-02-16 09:00,2026-02-16 08:00,33,day_ahead,t1,0.4444,0.0873,0.4695,0.9672,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-16T04:00:00Z,2026-02-16 10:00,2026-02-16 09:00,34,day_ahead,t1,0.5373,0.1849,0.5291,0.9768,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-16T05:00:00Z,2026-02-16 11:00,2026-02-16 10:00,35,day_ahead,t1,0.5254,0.1072,0.4915,0.9543,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-16T06:00:00Z,2026-02-16 12:00,2026-02-16 11:00,36,day_ahead,t1,0.654,0.2072,0.6852,0.9366,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-16T07:00:00Z,2026-02-16 13:00,2026-02-16 12:00,37,day_ahead,t1,0.7356,0.2114,0.7374,0.939,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-16T08:00:00Z,2026-02-16 14:00,2026-02-16 13:00,38,day_ahead,t1,0.6746,0.1695,0.701,0.946,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-16T09:00:00Z,2026-02-16 15:00,2026-02-16 14:00,39,day_ahead,t1,0.7406,0.2005,0.6975,0.9852,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-16T10:00:00Z,2026-02-16 16:00,2026-02-16 15:00,40,day_ahead,t1,0.7459,0.2643,0.7334,1.0,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-16T11:00:00Z,2026-02-16 17:00,2026-02-16 16:00,41,day_ahead,t1,0.9068,0.39,0.8871,1.0,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-16T12:00:00Z,2026-02-16 18:00,2026-02-16 17:00,42,day_ahead,t1,0.9068,0.5556,0.8955,0.9999,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-16T13:00:00Z,2026-02-16 19:00,2026-02-16 18:00,43,day_ahead,t1,0.8835,0.4344,0.9071,1.0,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-16T14:00:00Z,2026-02-16 20:00,2026-02-16 19:00,44,day_ahead,t1,0.7884,0.3352,0.8276,1.0,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-16T15:00:00Z,2026-02-16 21:00,2026-02-16 20:00,45,day_ahead,t1,0.781,0.3388,0.8053,1.0,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-16T16:00:00Z,2026-02-16 22:00,2026-02-16 21:00,46,day_ahead,t1,0.7265,0.3429,0.7543,0.9977,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-16T17:00:00Z,2026-02-16 23:00,2026-02-16 22:00,47,day_ahead,t1,0.728,0.3286,0.7601,1.0,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-15 00:00,2026-02-14 23:00,0,intraday,t2,0.1566,0.0078,0.0223,0.164,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-14T19:00:00Z,2026-02-15 01:00,2026-02-15 00:00,1,intraday,t2,0.0409,0.0068,0.033,0.0409,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-14T20:00:00Z,2026-02-15 02:00,2026-02-15 01:00,2,intraday,t2,0.0171,0.0062,0.0084,0.0171,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-14T21:00:00Z,2026-02-15 03:00,2026-02-15 02:00,3,intraday,t2,0.0197,0.0061,0.0084,0.0197,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-14T22:00:00Z,2026-02-15 04:00,2026-02-15 03:00,4,intraday,t2,0.0369,0.0045,0.0084,0.0922,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-14T23:00:00Z,2026-02-15 05:00,2026-02-15 04:00,5,intraday,t2,0.0408,0.0082,0.0117,0.0818,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-15T00:00:00Z,2026-02-15 06:00,2026-02-15 05:00,6,intraday,t2,0.1334,0.0027,0.0913,0.2763,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-15T01:00:00Z,2026-02-15 07:00,2026-02-15 06:00,7,intraday,t2,0.2054,0.0207,0.1436,0.5525,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-15T02:00:00Z,2026-02-15 08:00,2026-02-15 07:00,8,intraday,t2,0.3332,0.0538,0.2441,0.8421,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-15T03:00:00Z,2026-02-15 09:00,2026-02-15 08:00,9,intraday,t2,0.4852,0.2218,0.6639,0.9547,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-15T04:00:00Z,2026-02-15 10:00,2026-02-15 09:00,10,intraday,t2,0.8464,0.5313,0.9148,0.9678,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-15T05:00:00Z,2026-02-15 11:00,2026-02-15 10:00,11,intraday,t2,0.8999,0.7579,0.9574,0.9779,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-15T06:00:00Z,2026-02-15 12:00,2026-02-15 11:00,12,intraday,t2,0.9525,0.7468,0.9597,0.9777,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-15T07:00:00Z,2026-02-15 13:00,2026-02-15 12:00,13,intraday,t2,0.9599,0.8722,0.9636,0.9756,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-15T08:00:00Z,2026-02-15 14:00,2026-02-15 13:00,14,intraday,t2,0.9732,0.8182,0.9658,0.9772,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-15T09:00:00Z,2026-02-15 15:00,2026-02-15 14:00,15,intraday,t2,0.9786,0.799,0.9629,0.9786,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-15T10:00:00Z,2026-02-15 16:00,2026-02-15 15:00,16,intraday,t2,0.9592,0.7485,0.9253,0.9781,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-15T11:00:00Z,2026-02-15 17:00,2026-02-15 16:00,17,intraday,t2,0.9649,0.7283,0.9332,0.9937,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-15T12:00:00Z,2026-02-15 18:00,2026-02-15 17:00,18,intraday,t2,0.9564,0.7396,0.9376,0.9775,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-15T13:00:00Z,2026-02-15 19:00,2026-02-15 18:00,19,intraday,t2,0.9666,0.7165,0.9469,0.9795,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-15T14:00:00Z,2026-02-15 20:00,2026-02-15 19:00,20,intraday,t2,0.9467,0.7285,0.946,0.9795,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-15T15:00:00Z,2026-02-15 21:00,2026-02-15 20:00,21,intraday,t2,0.9373,0.705,0.9378,0.9835,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-15T16:00:00Z,2026-02-15 22:00,2026-02-15 21:00,22,intraday,t2,0.8204,0.4416,0.8792,0.9819,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-15T17:00:00Z,2026-02-15 23:00,2026-02-15 22:00,23,intraday,t2,0.7982,0.4126,0.8641,0.9792,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-15T18:00:00Z,2026-02-16 00:00,2026-02-15 23:00,24,day_ahead,t2,0.7359,0.3408,0.8219,0.9739,
shelek,2026-02-15_0000,1,2026-02-14T18:00:00Z,2026-02-14T18:00:00Z,2026-02-15T19:00:00Z,2026-02-16 01:00,2026-02-16 00:00,25,day_ahead,t2,0.7282,0.3446,0.8207,0.9747,
