site,issue_id,version,issue_time_utc,version_as_of_utc,target_time_utc,target_time_data_clock,target_time_kz_official,lead_h,product,entity,mean,p10,p50,p90,mw_mean
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-12T07:00:00Z,2026-02-12 13:00,2026-02-12 12:00,37,day_ahead,farm,0.0091,0.0,0.0073,0.0091,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-12T08:00:00Z,2026-02-12 14:00,2026-02-12 13:00,38,day_ahead,farm,0.0101,0.0031,0.0092,0.0101,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-12T09:00:00Z,2026-02-12 15:00,2026-02-12 14:00,39,day_ahead,farm,0.0296,0.0087,0.0144,0.0296,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-12T10:00:00Z,2026-02-12 16:00,2026-02-12 15:00,40,day_ahead,farm,0.0583,0.0073,0.0355,0.1134,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-12T11:00:00Z,2026-02-12 17:00,2026-02-12 16:00,41,day_ahead,farm,0.0755,0.0073,0.043,0.2025,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-12T12:00:00Z,2026-02-12 18:00,2026-02-12 17:00,42,day_ahead,farm,0.0728,0.0072,0.0499,0.1847,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-12T13:00:00Z,2026-02-12 19:00,2026-02-12 18:00,43,day_ahead,farm,0.0823,0.0078,0.0397,0.1888,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-12T14:00:00Z,2026-02-12 20:00,2026-02-12 19:00,44,day_ahead,farm,0.0766,0.0055,0.0704,0.1888,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-12T15:00:00Z,2026-02-12 21:00,2026-02-12 20:00,45,day_ahead,farm,0.0893,0.0061,0.0669,0.379,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-12T16:00:00Z,2026-02-12 22:00,2026-02-12 21:00,46,day_ahead,farm,0.1278,0.0024,0.1154,0.5056,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-12T17:00:00Z,2026-02-12 23:00,2026-02-12 22:00,47,day_ahead,farm,0.0836,0.004,0.0568,0.2854,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-11 00:00,2026-02-10 23:00,0,intraday,t1,0.9565,0.8416,0.9856,0.9909,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-10T19:00:00Z,2026-02-11 01:00,2026-02-11 00:00,1,intraday,t1,0.9284,0.717,0.9828,0.9912,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-10T20:00:00Z,2026-02-11 02:00,2026-02-11 01:00,2,intraday,t1,0.8262,0.465,0.8834,0.9982,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-10T21:00:00Z,2026-02-11 03:00,2026-02-11 02:00,3,intraday,t1,0.7953,0.225,0.7941,0.9909,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-10T22:00:00Z,2026-02-11 04:00,2026-02-11 03:00,4,intraday,t1,0.7935,0.1894,0.769,0.9847,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-10T23:00:00Z,2026-02-11 05:00,2026-02-11 04:00,5,intraday,t1,0.5488,0.0408,0.4356,0.9413,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-11T00:00:00Z,2026-02-11 06:00,2026-02-11 05:00,6,intraday,t1,0.2124,0.0032,0.1073,0.6946,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-11T01:00:00Z,2026-02-11 07:00,2026-02-11 06:00,7,intraday,t1,0.0527,0.0051,0.0795,0.341,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-11T02:00:00Z,2026-02-11 08:00,2026-02-11 07:00,8,intraday,t1,0.0612,0.0055,0.0743,0.1802,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-11T03:00:00Z,2026-02-11 09:00,2026-02-11 08:00,9,intraday,t1,0.1014,0.003,0.1102,0.2662,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-11T04:00:00Z,2026-02-11 10:00,2026-02-11 09:00,10,intraday,t1,0.1403,0.0027,0.1141,0.4203,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-11T05:00:00Z,2026-02-11 11:00,2026-02-11 10:00,11,intraday,t1,0.3513,0.0146,0.2344,0.8437,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-11T06:00:00Z,2026-02-11 12:00,2026-02-11 11:00,12,intraday,t1,0.4335,0.0336,0.3486,0.9319,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-11T07:00:00Z,2026-02-11 13:00,2026-02-11 12:00,13,intraday,t1,0.3448,0.0203,0.2681,0.8804,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-11T08:00:00Z,2026-02-11 14:00,2026-02-11 13:00,14,intraday,t1,0.2502,0.0042,0.1949,0.7475,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-11T09:00:00Z,2026-02-11 15:00,2026-02-11 14:00,15,intraday,t1,0.3331,0.0348,0.2268,0.6568,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-11T10:00:00Z,2026-02-11 16:00,2026-02-11 15:00,16,intraday,t1,0.6081,0.0908,0.517,0.9507,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-11T11:00:00Z,2026-02-11 17:00,2026-02-11 16:00,17,intraday,t1,0.8454,0.5496,0.9071,1.0,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-11T12:00:00Z,2026-02-11 18:00,2026-02-11 17:00,18,intraday,t1,0.9349,0.667,0.901,1.0,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-11T13:00:00Z,2026-02-11 19:00,2026-02-11 18:00,19,intraday,t1,0.9947,0.718,0.9612,0.9947,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-11T14:00:00Z,2026-02-11 20:00,2026-02-11 19:00,20,intraday,t1,0.9294,0.6755,0.9276,0.9959,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-11T15:00:00Z,2026-02-11 21:00,2026-02-11 20:00,21,intraday,t1,0.9334,0.6194,0.9467,0.9953,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-11T16:00:00Z,2026-02-11 22:00,2026-02-11 21:00,22,intraday,t1,0.9018,0.4899,0.9187,0.9963,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-11T17:00:00Z,2026-02-11 23:00,2026-02-11 22:00,23,intraday,t1,0.7865,0.3595,0.7712,1.0,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-11T18:00:00Z,2026-02-12 00:00,2026-02-11 23:00,24,day_ahead,t1,0.775,0.1969,0.7145,0.9817,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-11T19:00:00Z,2026-02-12 01:00,2026-02-12 00:00,25,day_ahead,t1,0.724,0.1286,0.6276,0.9874,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-11T20:00:00Z,2026-02-12 02:00,2026-02-12 01:00,26,day_ahead,t1,0.7203,0.1073,0.5818,0.996,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-11T21:00:00Z,2026-02-12 03:00,2026-02-12 02:00,27,day_ahead,t1,0.6977,0.1035,0.5175,0.9805,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-11T22:00:00Z,2026-02-12 04:00,2026-02-12 03:00,28,day_ahead,t1,0.6261,0.1035,0.482,0.9624,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-11T23:00:00Z,2026-02-12 05:00,2026-02-12 04:00,29,day_ahead,t1,0.5294,0.0983,0.4136,0.9177,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-12T00:00:00Z,2026-02-12 06:00,2026-02-12 05:00,30,day_ahead,t1,0.4348,0.0568,0.3054,0.8495,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-12T01:00:00Z,2026-02-12 07:00,2026-02-12 06:00,31,day_ahead,t1,0.3089,0.0159,0.2205,0.7134,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-12T02:00:00Z,2026-02-12 08:00,2026-02-12 07:00,32,day_ahead,t1,0.0806,0.0056,0.0735,0.4047,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-12T03:00:00Z,2026-02-12 09:00,2026-02-12 08:00,33,day_ahead,t1,0.0675,0.0068,0.056,0.2666,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-12T04:00:00Z,2026-02-12 10:00,2026-02-12 09:00,34,day_ahead,t1,0.0373,0.0085,0.0316,0.2268,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-12T05:00:00Z,2026-02-12 11:00,2026-02-12 10:00,35,day_ahead,t1,0.0562,0.0087,0.0279,0.1239,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-12T06:00:00Z,2026-02-12 12:00,2026-02-12 11:00,36,day_ahead,t1,0.0101,0.0,0.008,0.0101,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-12T07:00:00Z,2026-02-12 13:00,2026-02-12 12:00,37,day_ahead,t1,0.0102,0.0,0.0074,0.0102,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-12T08:00:00Z,2026-02-12 14:00,2026-02-12 13:00,38,day_ahead,t1,0.0102,0.0031,0.01,0.0102,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-12T09:00:00Z,2026-02-12 15:00,2026-02-12 14:00,39,day_ahead,t1,0.0296,0.0097,0.0145,0.0296,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-12T10:00:00Z,2026-02-12 16:00,2026-02-12 15:00,40,day_ahead,t1,0.0583,0.0082,0.0357,0.1134,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-12T11:00:00Z,2026-02-12 17:00,2026-02-12 16:00,41,day_ahead,t1,0.0755,0.0077,0.0435,0.2025,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-12T12:00:00Z,2026-02-12 18:00,2026-02-12 17:00,42,day_ahead,t1,0.0728,0.0072,0.0505,0.1846,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-12T13:00:00Z,2026-02-12 19:00,2026-02-12 18:00,43,day_ahead,t1,0.0823,0.0079,0.0403,0.1888,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-12T14:00:00Z,2026-02-12 20:00,2026-02-12 19:00,44,day_ahead,t1,0.0766,0.0057,0.071,0.1888,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-12T15:00:00Z,2026-02-12 21:00,2026-02-12 20:00,45,day_ahead,t1,0.0892,0.006,0.0674,0.379,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-12T16:00:00Z,2026-02-12 22:00,2026-02-12 21:00,46,day_ahead,t1,0.1276,0.0026,0.1161,0.5055,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-12T17:00:00Z,2026-02-12 23:00,2026-02-12 22:00,47,day_ahead,t1,0.0835,0.0067,0.0575,0.2853,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-11 00:00,2026-02-10 23:00,0,intraday,t2,0.9559,0.8687,0.9742,0.9772,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-10T19:00:00Z,2026-02-11 01:00,2026-02-11 00:00,1,intraday,t2,0.9277,0.7086,0.971,0.9765,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-10T20:00:00Z,2026-02-11 02:00,2026-02-11 01:00,2,intraday,t2,0.8248,0.3471,0.8713,0.9838,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-10T21:00:00Z,2026-02-11 03:00,2026-02-11 02:00,3,intraday,t2,0.7939,0.2345,0.7996,0.9753,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-10T22:00:00Z,2026-02-11 04:00,2026-02-11 03:00,4,intraday,t2,0.7921,0.1697,0.779,0.9693,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-10T23:00:00Z,2026-02-11 05:00,2026-02-11 04:00,5,intraday,t2,0.5474,0.0305,0.4333,0.9388,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-11T00:00:00Z,2026-02-11 06:00,2026-02-11 05:00,6,intraday,t2,0.211,0.0052,0.1065,0.6947,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-11T01:00:00Z,2026-02-11 07:00,2026-02-11 06:00,7,intraday,t2,0.0513,0.0047,0.0687,0.3417,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-11T02:00:00Z,2026-02-11 08:00,2026-02-11 07:00,8,intraday,t2,0.0598,0.0054,0.0698,0.1805,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-11T03:00:00Z,2026-02-11 09:00,2026-02-11 08:00,9,intraday,t2,0.1,0.0035,0.1151,0.2658,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-11T04:00:00Z,2026-02-11 10:00,2026-02-11 09:00,10,intraday,t2,0.1389,0.0033,0.1163,0.4201,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-11T05:00:00Z,2026-02-11 11:00,2026-02-11 10:00,11,intraday,t2,0.3517,0.0,0.2343,0.8421,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-11T06:00:00Z,2026-02-11 12:00,2026-02-11 11:00,12,intraday,t2,0.4339,0.0415,0.3538,0.9293,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-11T07:00:00Z,2026-02-11 13:00,2026-02-11 12:00,13,intraday,t2,0.3451,0.0,0.2721,0.8781,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-11T08:00:00Z,2026-02-11 14:00,2026-02-11 13:00,14,intraday,t2,0.2496,0.0,0.1955,0.7459,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-11T09:00:00Z,2026-02-11 15:00,2026-02-11 14:00,15,intraday,t2,0.3324,0.0229,0.2251,0.6569,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-11T10:00:00Z,2026-02-11 16:00,2026-02-11 15:00,16,intraday,t2,0.6081,0.0884,0.5226,0.95,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-11T11:00:00Z,2026-02-11 17:00,2026-02-11 16:00,17,intraday,t2,0.8454,0.5528,0.9104,0.9939,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-11T12:00:00Z,2026-02-11 18:00,2026-02-11 17:00,18,intraday,t2,0.9349,0.7034,0.9137,0.9821,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-11T13:00:00Z,2026-02-11 19:00,2026-02-11 18:00,19,intraday,t2,0.9791,0.7911,0.9515,0.9791,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-11T14:00:00Z,2026-02-11 20:00,2026-02-11 19:00,20,intraday,t2,0.9294,0.7456,0.9169,0.979,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-11T15:00:00Z,2026-02-11 21:00,2026-02-11 20:00,21,intraday,t2,0.9334,0.6066,0.9357,0.9792,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-11T16:00:00Z,2026-02-11 22:00,2026-02-11 21:00,22,intraday,t2,0.9018,0.4216,0.9201,0.9803,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-11T17:00:00Z,2026-02-11 23:00,2026-02-11 22:00,23,intraday,t2,0.7865,0.3561,0.773,0.9891,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-11T18:00:00Z,2026-02-12 00:00,2026-02-11 23:00,24,day_ahead,t2,0.775,0.1746,0.7166,0.9776,
shelek,2026-02-11_0000,1,2026-02-10T18:00:00Z,2026-02-10T18:00:00Z,2026-02-11T19:00:00Z,2026-02-12 01:00,2026-02-12 00:00,25,day_ahead,t2,0.7244,0.1409,0.6343,0.9837,
