site,issue_id,version,issue_time_utc,version_as_of_utc,target_time_utc,target_time_data_clock,target_time_kz_official,lead_h,product,entity,mean,p10,p50,p90,mw_mean
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-06T07:00:00Z,2026-02-06 13:00,2026-02-06 12:00,13,intraday,farm,0.792,0.467,0.8595,0.9737,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-06T08:00:00Z,2026-02-06 14:00,2026-02-06 13:00,14,intraday,farm,0.9161,0.6934,0.9739,0.9835,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-06T09:00:00Z,2026-02-06 15:00,2026-02-06 14:00,15,intraday,farm,0.9489,0.9408,0.9829,0.985,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-06T10:00:00Z,2026-02-06 16:00,2026-02-06 15:00,16,intraday,farm,0.9451,0.9217,0.9838,0.9847,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-06T11:00:00Z,2026-02-06 17:00,2026-02-06 16:00,17,intraday,farm,0.9389,0.9354,0.9833,0.9849,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-06T12:00:00Z,2026-02-06 18:00,2026-02-06 17:00,18,intraday,farm,0.961,0.9407,0.9834,0.9855,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-06T13:00:00Z,2026-02-06 19:00,2026-02-06 18:00,19,intraday,farm,0.9619,0.9345,0.9838,0.9852,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-06T14:00:00Z,2026-02-06 20:00,2026-02-06 19:00,20,intraday,farm,0.9855,0.9448,0.9838,0.9848,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-06T15:00:00Z,2026-02-06 21:00,2026-02-06 20:00,21,intraday,farm,0.9984,0.9514,0.9824,0.9845,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-06T16:00:00Z,2026-02-06 22:00,2026-02-06 21:00,22,intraday,farm,0.979,0.9214,0.9829,0.9872,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-06T17:00:00Z,2026-02-06 23:00,2026-02-06 22:00,23,intraday,farm,0.9764,0.8806,0.9834,0.988,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-06T18:00:00Z,2026-02-07 00:00,2026-02-06 23:00,24,day_ahead,farm,1.0,0.825,0.9797,0.9872,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-06T19:00:00Z,2026-02-07 01:00,2026-02-07 00:00,25,day_ahead,farm,0.9422,0.6582,0.9358,0.9779,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-06T20:00:00Z,2026-02-07 02:00,2026-02-07 01:00,26,day_ahead,farm,0.8003,0.424,0.8782,0.9712,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-06T21:00:00Z,2026-02-07 03:00,2026-02-07 02:00,27,day_ahead,farm,0.7403,0.2351,0.7265,0.9547,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-06T22:00:00Z,2026-02-07 04:00,2026-02-07 03:00,28,day_ahead,farm,0.5638,0.1311,0.5489,0.894,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-06T23:00:00Z,2026-02-07 05:00,2026-02-07 04:00,29,day_ahead,farm,0.3595,0.0489,0.3095,0.7422,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-07T00:00:00Z,2026-02-07 06:00,2026-02-07 05:00,30,day_ahead,farm,0.1643,0.0062,0.1232,0.4935,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-07T01:00:00Z,2026-02-07 07:00,2026-02-07 06:00,31,day_ahead,farm,0.0972,0.0056,0.0864,0.2398,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-07T02:00:00Z,2026-02-07 08:00,2026-02-07 07:00,32,day_ahead,farm,0.0171,0.0084,0.0272,0.1434,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-07T03:00:00Z,2026-02-07 09:00,2026-02-07 08:00,33,day_ahead,farm,0.0582,0.0069,0.0183,0.2015,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-07T04:00:00Z,2026-02-07 10:00,2026-02-07 09:00,34,day_ahead,farm,0.1499,0.006,0.088,0.3874,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-07T05:00:00Z,2026-02-07 11:00,2026-02-07 10:00,35,day_ahead,farm,0.2252,0.0184,0.1076,0.6205,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-07T06:00:00Z,2026-02-07 12:00,2026-02-07 11:00,36,day_ahead,farm,0.3105,0.0278,0.1582,0.6641,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-07T07:00:00Z,2026-02-07 13:00,2026-02-07 12:00,37,day_ahead,farm,0.3235,0.039,0.1653,0.6464,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-07T08:00:00Z,2026-02-07 14:00,2026-02-07 13:00,38,day_ahead,farm,0.2679,0.0549,0.1414,0.5778,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-07T09:00:00Z,2026-02-07 15:00,2026-02-07 14:00,39,day_ahead,farm,0.2155,0.0072,0.0944,0.3851,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-07T10:00:00Z,2026-02-07 16:00,2026-02-07 15:00,40,day_ahead,farm,0.2348,0.0049,0.1047,0.3891,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-07T11:00:00Z,2026-02-07 17:00,2026-02-07 16:00,41,day_ahead,farm,0.1397,0.0085,0.0855,0.4432,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-07T12:00:00Z,2026-02-07 18:00,2026-02-07 17:00,42,day_ahead,farm,0.1413,0.0054,0.0921,0.4171,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-07T13:00:00Z,2026-02-07 19:00,2026-02-07 18:00,43,day_ahead,farm,0.302,0.0021,0.1615,0.672,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-07T14:00:00Z,2026-02-07 20:00,2026-02-07 19:00,44,day_ahead,farm,0.4281,0.0335,0.299,0.8906,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-07T15:00:00Z,2026-02-07 21:00,2026-02-07 20:00,45,day_ahead,farm,0.62,0.1156,0.4946,0.9498,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-07T16:00:00Z,2026-02-07 22:00,2026-02-07 21:00,46,day_ahead,farm,0.6135,0.1491,0.6078,0.9511,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-07T17:00:00Z,2026-02-07 23:00,2026-02-07 22:00,47,day_ahead,farm,0.5892,0.1418,0.5272,0.9266,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-06 00:00,2026-02-05 23:00,0,intraday,t1,0.6764,0.2839,0.7861,0.92,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-05T19:00:00Z,2026-02-06 01:00,2026-02-06 00:00,1,intraday,t1,0.6565,0.1964,0.7317,0.9161,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-05T20:00:00Z,2026-02-06 02:00,2026-02-06 01:00,2,intraday,t1,0.5996,0.1639,0.5599,0.9023,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-05T21:00:00Z,2026-02-06 03:00,2026-02-06 02:00,3,intraday,t1,0.4836,0.1047,0.3762,0.8528,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-05T22:00:00Z,2026-02-06 04:00,2026-02-06 03:00,4,intraday,t1,0.3801,0.0638,0.2702,0.7738,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-05T23:00:00Z,2026-02-06 05:00,2026-02-06 04:00,5,intraday,t1,0.2322,0.0021,0.1422,0.5796,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-06T00:00:00Z,2026-02-06 06:00,2026-02-06 05:00,6,intraday,t1,0.1099,0.0072,0.0565,0.3505,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-06T01:00:00Z,2026-02-06 07:00,2026-02-06 06:00,7,intraday,t1,0.0431,0.0091,0.0244,0.1032,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-06T02:00:00Z,2026-02-06 08:00,2026-02-06 07:00,8,intraday,t1,0.099,0.0096,0.0166,0.2416,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-06T03:00:00Z,2026-02-06 09:00,2026-02-06 08:00,9,intraday,t1,0.0978,0.0061,0.0745,0.2458,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-06T04:00:00Z,2026-02-06 10:00,2026-02-06 09:00,10,intraday,t1,0.1577,0.0031,0.1251,0.3805,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-06T05:00:00Z,2026-02-06 11:00,2026-02-06 10:00,11,intraday,t1,0.3317,0.0491,0.243,0.7184,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-06T06:00:00Z,2026-02-06 12:00,2026-02-06 11:00,12,intraday,t1,0.5743,0.1462,0.6166,0.9066,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-06T07:00:00Z,2026-02-06 13:00,2026-02-06 12:00,13,intraday,t1,0.792,0.4526,0.8607,0.9825,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-06T08:00:00Z,2026-02-06 14:00,2026-02-06 13:00,14,intraday,t1,0.9161,0.6203,0.9819,0.9919,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-06T09:00:00Z,2026-02-06 15:00,2026-02-06 14:00,15,intraday,t1,0.9489,0.9526,0.9907,0.9928,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-06T10:00:00Z,2026-02-06 16:00,2026-02-06 15:00,16,intraday,t1,0.9451,0.9139,0.9908,0.9908,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-06T11:00:00Z,2026-02-06 17:00,2026-02-06 16:00,17,intraday,t1,0.9389,0.9215,0.9907,0.9908,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-06T12:00:00Z,2026-02-06 18:00,2026-02-06 17:00,18,intraday,t1,0.961,0.923,0.9901,0.9919,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-06T13:00:00Z,2026-02-06 19:00,2026-02-06 18:00,19,intraday,t1,0.9619,0.9226,0.99,0.9915,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-06T14:00:00Z,2026-02-06 20:00,2026-02-06 19:00,20,intraday,t1,0.9856,0.9166,0.99,0.9907,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-06T15:00:00Z,2026-02-06 21:00,2026-02-06 20:00,21,intraday,t1,0.9984,0.9281,0.9901,0.9913,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-06T16:00:00Z,2026-02-06 22:00,2026-02-06 21:00,22,intraday,t1,0.979,0.9071,0.9901,0.9969,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-06T17:00:00Z,2026-02-06 23:00,2026-02-06 22:00,23,intraday,t1,0.9764,0.8458,0.9887,0.9896,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-06T18:00:00Z,2026-02-07 00:00,2026-02-06 23:00,24,day_ahead,t1,1.0,0.792,0.9853,0.9907,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-06T19:00:00Z,2026-02-07 01:00,2026-02-07 00:00,25,day_ahead,t1,0.9422,0.6394,0.9378,0.984,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-06T20:00:00Z,2026-02-07 02:00,2026-02-07 01:00,26,day_ahead,t1,0.8004,0.4233,0.8763,0.973,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-06T21:00:00Z,2026-02-07 03:00,2026-02-07 02:00,27,day_ahead,t1,0.7409,0.2181,0.7234,0.9551,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-06T22:00:00Z,2026-02-07 04:00,2026-02-07 03:00,28,day_ahead,t1,0.5644,0.1391,0.5464,0.8941,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-06T23:00:00Z,2026-02-07 05:00,2026-02-07 04:00,29,day_ahead,t1,0.3595,0.0535,0.3079,0.7423,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-07T00:00:00Z,2026-02-07 06:00,2026-02-07 05:00,30,day_ahead,t1,0.1644,0.0032,0.1228,0.4935,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-07T01:00:00Z,2026-02-07 07:00,2026-02-07 06:00,31,day_ahead,t1,0.0978,0.0055,0.0843,0.2399,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-07T02:00:00Z,2026-02-07 08:00,2026-02-07 07:00,32,day_ahead,t1,0.0171,0.009,0.0275,0.1434,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-07T03:00:00Z,2026-02-07 09:00,2026-02-07 08:00,33,day_ahead,t1,0.0582,0.0095,0.0181,0.2015,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-07T04:00:00Z,2026-02-07 10:00,2026-02-07 09:00,34,day_ahead,t1,0.1499,0.0081,0.0884,0.3873,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-07T05:00:00Z,2026-02-07 11:00,2026-02-07 10:00,35,day_ahead,t1,0.2252,0.0215,0.1075,0.6205,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-07T06:00:00Z,2026-02-07 12:00,2026-02-07 11:00,36,day_ahead,t1,0.3105,0.04,0.1573,0.6641,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-07T07:00:00Z,2026-02-07 13:00,2026-02-07 12:00,37,day_ahead,t1,0.3235,0.0373,0.167,0.6463,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-07T08:00:00Z,2026-02-07 14:00,2026-02-07 13:00,38,day_ahead,t1,0.2679,0.0686,0.1412,0.5778,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-07T09:00:00Z,2026-02-07 15:00,2026-02-07 14:00,39,day_ahead,t1,0.2155,0.005,0.0938,0.3852,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-07T10:00:00Z,2026-02-07 16:00,2026-02-07 15:00,40,day_ahead,t1,0.2348,0.0043,0.1051,0.3891,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-07T11:00:00Z,2026-02-07 17:00,2026-02-07 16:00,41,day_ahead,t1,0.1397,0.0055,0.0857,0.4432,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-07T12:00:00Z,2026-02-07 18:00,2026-02-07 17:00,42,day_ahead,t1,0.1413,0.005,0.0926,0.4171,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-07T13:00:00Z,2026-02-07 19:00,2026-02-07 18:00,43,day_ahead,t1,0.302,0.0009,0.1619,0.672,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-07T14:00:00Z,2026-02-07 20:00,2026-02-07 19:00,44,day_ahead,t1,0.4281,0.0475,0.2983,0.8906,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-07T15:00:00Z,2026-02-07 21:00,2026-02-07 20:00,45,day_ahead,t1,0.62,0.1134,0.4941,0.9502,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-07T16:00:00Z,2026-02-07 22:00,2026-02-07 21:00,46,day_ahead,t1,0.6135,0.1419,0.6103,0.9514,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-07T17:00:00Z,2026-02-07 23:00,2026-02-07 22:00,47,day_ahead,t1,0.5892,0.1408,0.5267,0.927,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-06 00:00,2026-02-05 23:00,0,intraday,t2,0.6751,0.2728,0.7852,0.9162,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-05T19:00:00Z,2026-02-06 01:00,2026-02-06 00:00,1,intraday,t2,0.6552,0.1986,0.7306,0.9141,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-05T20:00:00Z,2026-02-06 02:00,2026-02-06 01:00,2,intraday,t2,0.5983,0.1321,0.5582,0.9013,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-05T21:00:00Z,2026-02-06 03:00,2026-02-06 02:00,3,intraday,t2,0.4823,0.0687,0.3724,0.853,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-05T22:00:00Z,2026-02-06 04:00,2026-02-06 03:00,4,intraday,t2,0.3788,0.0226,0.2665,0.774,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-05T23:00:00Z,2026-02-06 05:00,2026-02-06 04:00,5,intraday,t2,0.2309,0.0055,0.1375,0.5799,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-06T00:00:00Z,2026-02-06 06:00,2026-02-06 05:00,6,intraday,t2,0.1086,0.0074,0.0546,0.3506,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-06T01:00:00Z,2026-02-06 07:00,2026-02-06 06:00,7,intraday,t2,0.0418,0.0077,0.0234,0.1033,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-06T02:00:00Z,2026-02-06 08:00,2026-02-06 07:00,8,intraday,t2,0.0977,0.008,0.0198,0.2414,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-06T03:00:00Z,2026-02-06 09:00,2026-02-06 08:00,9,intraday,t2,0.0965,0.005,0.0787,0.2455,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-06T04:00:00Z,2026-02-06 10:00,2026-02-06 09:00,10,intraday,t2,0.1577,0.0027,0.126,0.3805,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-06T05:00:00Z,2026-02-06 11:00,2026-02-06 10:00,11,intraday,t2,0.3317,0.0411,0.2441,0.7183,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-06T06:00:00Z,2026-02-06 12:00,2026-02-06 11:00,12,intraday,t2,0.5743,0.2054,0.6229,0.9041,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-06T07:00:00Z,2026-02-06 13:00,2026-02-06 12:00,13,intraday,t2,0.792,0.4814,0.8583,0.9648,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-06T08:00:00Z,2026-02-06 14:00,2026-02-06 13:00,14,intraday,t2,0.916,0.7666,0.9659,0.9752,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-06T09:00:00Z,2026-02-06 15:00,2026-02-06 14:00,15,intraday,t2,0.9489,0.9291,0.975,0.9771,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-06T10:00:00Z,2026-02-06 16:00,2026-02-06 15:00,16,intraday,t2,0.9451,0.9294,0.9767,0.9786,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-06T11:00:00Z,2026-02-06 17:00,2026-02-06 16:00,17,intraday,t2,0.9388,0.9494,0.9759,0.9789,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-06T12:00:00Z,2026-02-06 18:00,2026-02-06 17:00,18,intraday,t2,0.961,0.9584,0.9768,0.979,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-06T13:00:00Z,2026-02-06 19:00,2026-02-06 18:00,19,intraday,t2,0.9618,0.9464,0.9776,0.9789,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-06T14:00:00Z,2026-02-06 20:00,2026-02-06 19:00,20,intraday,t2,0.9855,0.9731,0.9777,0.979,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-06T15:00:00Z,2026-02-06 21:00,2026-02-06 20:00,21,intraday,t2,0.9983,0.9746,0.9748,0.9778,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-06T16:00:00Z,2026-02-06 22:00,2026-02-06 21:00,22,intraday,t2,0.9789,0.9357,0.9756,0.9775,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-06T17:00:00Z,2026-02-06 23:00,2026-02-06 22:00,23,intraday,t2,0.9763,0.9155,0.9781,0.9863,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-06T18:00:00Z,2026-02-07 00:00,2026-02-06 23:00,24,day_ahead,t2,1.0,0.858,0.9741,0.9838,
shelek,2026-02-06_0000,1,2026-02-05T18:00:00Z,2026-02-05T18:00:00Z,2026-02-06T19:00:00Z,2026-02-07 01:00,2026-02-07 00:00,25,day_ahead,t2,0.9421,0.677,0.9338,0.9719,
