site,issue_id,version,issue_time_utc,version_as_of_utc,target_time_utc,target_time_data_clock,target_time_kz_official,lead_h,product,entity,mean,p10,p50,p90,mw_mean
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-12T10:00:00Z,2026-02-12 16:00,2026-02-12 15:00,16,intraday,farm,0.1857,0.0041,0.1073,0.4679,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-12T11:00:00Z,2026-02-12 17:00,2026-02-12 16:00,17,intraday,farm,0.1331,0.0038,0.1046,0.3051,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-12T12:00:00Z,2026-02-12 18:00,2026-02-12 17:00,18,intraday,farm,0.1199,0.0056,0.0806,0.3136,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-12T13:00:00Z,2026-02-12 19:00,2026-02-12 18:00,19,intraday,farm,0.2391,0.0296,0.1603,0.7269,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-12T14:00:00Z,2026-02-12 20:00,2026-02-12 19:00,20,intraday,farm,0.2864,0.0281,0.228,0.7598,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-12T15:00:00Z,2026-02-12 21:00,2026-02-12 20:00,21,intraday,farm,0.1772,0.0302,0.1426,0.6694,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-12T16:00:00Z,2026-02-12 22:00,2026-02-12 21:00,22,intraday,farm,0.1414,0.0044,0.1133,0.5088,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-12T17:00:00Z,2026-02-12 23:00,2026-02-12 22:00,23,intraday,farm,0.1329,0.0053,0.0942,0.5237,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-12T18:00:00Z,2026-02-13 00:00,2026-02-12 23:00,24,day_ahead,farm,0.1272,0.0045,0.0982,0.5348,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-12T19:00:00Z,2026-02-13 01:00,2026-02-13 00:00,25,day_ahead,farm,0.1389,0.0046,0.0948,0.4587,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-12T20:00:00Z,2026-02-13 02:00,2026-02-13 01:00,26,day_ahead,farm,0.1137,0.007,0.0531,0.4538,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-12T21:00:00Z,2026-02-13 03:00,2026-02-13 02:00,27,day_ahead,farm,0.0682,0.0084,0.023,0.2827,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-12T22:00:00Z,2026-02-13 04:00,2026-02-13 03:00,28,day_ahead,farm,0.0721,0.0092,0.0119,0.1786,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-12T23:00:00Z,2026-02-13 05:00,2026-02-13 04:00,29,day_ahead,farm,0.0396,0.0092,0.01,0.0979,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-13T00:00:00Z,2026-02-13 06:00,2026-02-13 05:00,30,day_ahead,farm,0.0264,0.0085,0.0207,0.0229,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-13T01:00:00Z,2026-02-13 07:00,2026-02-13 06:00,31,day_ahead,farm,0.0236,0.0089,0.0155,0.0211,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-13T02:00:00Z,2026-02-13 08:00,2026-02-13 07:00,32,day_ahead,farm,0.0384,0.0087,0.0189,0.0263,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-13T03:00:00Z,2026-02-13 09:00,2026-02-13 08:00,33,day_ahead,farm,0.0307,0.007,0.0091,0.0242,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-13T04:00:00Z,2026-02-13 10:00,2026-02-13 09:00,34,day_ahead,farm,0.016,0.0011,0.0086,0.0621,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-13T05:00:00Z,2026-02-13 11:00,2026-02-13 10:00,35,day_ahead,farm,0.004,0.0,0.0074,0.0089,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-13T06:00:00Z,2026-02-13 12:00,2026-02-13 11:00,36,day_ahead,farm,0.0,0.0073,0.0081,0.0093,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-13T07:00:00Z,2026-02-13 13:00,2026-02-13 12:00,37,day_ahead,farm,0.0093,0.0085,0.0091,0.0409,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-13T08:00:00Z,2026-02-13 14:00,2026-02-13 13:00,38,day_ahead,farm,0.0078,0.0084,0.0093,0.0543,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-13T09:00:00Z,2026-02-13 15:00,2026-02-13 14:00,39,day_ahead,farm,0.0301,0.0091,0.013,0.0592,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-13T10:00:00Z,2026-02-13 16:00,2026-02-13 15:00,40,day_ahead,farm,0.018,0.0086,0.021,0.1045,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-13T11:00:00Z,2026-02-13 17:00,2026-02-13 16:00,41,day_ahead,farm,0.0923,0.0087,0.0195,0.146,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-13T12:00:00Z,2026-02-13 18:00,2026-02-13 17:00,42,day_ahead,farm,0.0835,0.0066,0.0388,0.2275,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-13T13:00:00Z,2026-02-13 19:00,2026-02-13 18:00,43,day_ahead,farm,0.1185,0.0071,0.0473,0.1623,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-13T14:00:00Z,2026-02-13 20:00,2026-02-13 19:00,44,day_ahead,farm,0.1143,0.0078,0.0333,0.1572,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-13T15:00:00Z,2026-02-13 21:00,2026-02-13 20:00,45,day_ahead,farm,0.081,0.0059,0.0698,0.1552,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-13T16:00:00Z,2026-02-13 22:00,2026-02-13 21:00,46,day_ahead,farm,0.1577,0.003,0.1327,0.3531,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-13T17:00:00Z,2026-02-13 23:00,2026-02-13 22:00,47,day_ahead,farm,0.2934,0.023,0.2174,0.6808,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-12 00:00,2026-02-11 23:00,0,intraday,t1,0.5876,0.1491,0.5392,0.9346,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-11T19:00:00Z,2026-02-12 01:00,2026-02-12 00:00,1,intraday,t1,0.605,0.1707,0.5527,0.9656,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-11T20:00:00Z,2026-02-12 02:00,2026-02-12 01:00,2,intraday,t1,0.5492,0.113,0.516,0.9656,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-11T21:00:00Z,2026-02-12 03:00,2026-02-12 02:00,3,intraday,t1,0.5098,0.1077,0.4862,0.9349,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-11T22:00:00Z,2026-02-12 04:00,2026-02-12 03:00,4,intraday,t1,0.44,0.0758,0.3461,0.8274,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-11T23:00:00Z,2026-02-12 05:00,2026-02-12 04:00,5,intraday,t1,0.2857,0.0461,0.2234,0.6101,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-12T00:00:00Z,2026-02-12 06:00,2026-02-12 05:00,6,intraday,t1,0.1785,0.0036,0.1163,0.3528,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-12T01:00:00Z,2026-02-12 07:00,2026-02-12 06:00,7,intraday,t1,0.0669,0.0067,0.0649,0.1479,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-12T02:00:00Z,2026-02-12 08:00,2026-02-12 07:00,8,intraday,t1,0.0485,0.0087,0.0323,0.0788,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-12T03:00:00Z,2026-02-12 09:00,2026-02-12 08:00,9,intraday,t1,0.0097,0.0031,0.01,0.0139,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-12T04:00:00Z,2026-02-12 10:00,2026-02-12 09:00,10,intraday,t1,0.0566,0.0092,0.01,0.0254,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-12T05:00:00Z,2026-02-12 11:00,2026-02-12 10:00,11,intraday,t1,0.0467,0.009,0.027,0.1604,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-12T06:00:00Z,2026-02-12 12:00,2026-02-12 11:00,12,intraday,t1,0.1672,0.0253,0.1296,0.4253,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-12T07:00:00Z,2026-02-12 13:00,2026-02-12 12:00,13,intraday,t1,0.2048,0.0328,0.183,0.4873,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-12T08:00:00Z,2026-02-12 14:00,2026-02-12 13:00,14,intraday,t1,0.2155,0.0362,0.179,0.4969,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-12T09:00:00Z,2026-02-12 15:00,2026-02-12 14:00,15,intraday,t1,0.2348,0.0023,0.1379,0.4269,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-12T10:00:00Z,2026-02-12 16:00,2026-02-12 15:00,16,intraday,t1,0.1857,0.0042,0.1059,0.4679,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-12T11:00:00Z,2026-02-12 17:00,2026-02-12 16:00,17,intraday,t1,0.1331,0.0043,0.1045,0.3051,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-12T12:00:00Z,2026-02-12 18:00,2026-02-12 17:00,18,intraday,t1,0.1199,0.0058,0.0807,0.3136,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-12T13:00:00Z,2026-02-12 19:00,2026-02-12 18:00,19,intraday,t1,0.2391,0.0404,0.1606,0.7268,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-12T14:00:00Z,2026-02-12 20:00,2026-02-12 19:00,20,intraday,t1,0.2865,0.0401,0.228,0.7598,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-12T15:00:00Z,2026-02-12 21:00,2026-02-12 20:00,21,intraday,t1,0.1772,0.04,0.1431,0.6694,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-12T16:00:00Z,2026-02-12 22:00,2026-02-12 21:00,22,intraday,t1,0.1414,0.0038,0.1138,0.5087,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-12T17:00:00Z,2026-02-12 23:00,2026-02-12 22:00,23,intraday,t1,0.1329,0.0049,0.0948,0.5236,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-12T18:00:00Z,2026-02-13 00:00,2026-02-12 23:00,24,day_ahead,t1,0.1272,0.0047,0.0988,0.5348,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-12T19:00:00Z,2026-02-13 01:00,2026-02-13 00:00,25,day_ahead,t1,0.1389,0.0049,0.0951,0.4587,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-12T20:00:00Z,2026-02-13 02:00,2026-02-13 01:00,26,day_ahead,t1,0.1138,0.0074,0.053,0.4538,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-12T21:00:00Z,2026-02-13 03:00,2026-02-13 02:00,27,day_ahead,t1,0.0682,0.0092,0.0235,0.2827,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-12T22:00:00Z,2026-02-13 04:00,2026-02-13 03:00,28,day_ahead,t1,0.0721,0.0099,0.0125,0.1786,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-12T23:00:00Z,2026-02-13 05:00,2026-02-13 04:00,29,day_ahead,t1,0.0396,0.01,0.0106,0.0979,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-13T00:00:00Z,2026-02-13 06:00,2026-02-13 05:00,30,day_ahead,t1,0.0264,0.0093,0.0213,0.0228,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-13T01:00:00Z,2026-02-13 07:00,2026-02-13 06:00,31,day_ahead,t1,0.0236,0.0097,0.0155,0.0215,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-13T02:00:00Z,2026-02-13 08:00,2026-02-13 07:00,32,day_ahead,t1,0.0384,0.0094,0.0193,0.0263,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-13T03:00:00Z,2026-02-13 09:00,2026-02-13 08:00,33,day_ahead,t1,0.0307,0.0075,0.01,0.0242,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-13T04:00:00Z,2026-02-13 10:00,2026-02-13 09:00,34,day_ahead,t1,0.016,0.0015,0.01,0.062,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-13T05:00:00Z,2026-02-13 11:00,2026-02-13 10:00,35,day_ahead,t1,0.004,0.0,0.008,0.0101,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-13T06:00:00Z,2026-02-13 12:00,2026-02-13 11:00,36,day_ahead,t1,0.0,0.0079,0.0084,0.0101,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-13T07:00:00Z,2026-02-13 13:00,2026-02-13 12:00,37,day_ahead,t1,0.0093,0.009,0.01,0.0409,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-13T08:00:00Z,2026-02-13 14:00,2026-02-13 13:00,38,day_ahead,t1,0.0078,0.0083,0.0095,0.0543,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-13T09:00:00Z,2026-02-13 15:00,2026-02-13 14:00,39,day_ahead,t1,0.0301,0.0098,0.0134,0.0592,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-13T10:00:00Z,2026-02-13 16:00,2026-02-13 15:00,40,day_ahead,t1,0.018,0.0093,0.0213,0.1045,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-13T11:00:00Z,2026-02-13 17:00,2026-02-13 16:00,41,day_ahead,t1,0.0923,0.0094,0.0198,0.1459,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-13T12:00:00Z,2026-02-13 18:00,2026-02-13 17:00,42,day_ahead,t1,0.0835,0.0065,0.0392,0.2274,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-13T13:00:00Z,2026-02-13 19:00,2026-02-13 18:00,43,day_ahead,t1,0.1185,0.0077,0.0478,0.1622,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-13T14:00:00Z,2026-02-13 20:00,2026-02-13 19:00,44,day_ahead,t1,0.1144,0.0086,0.0338,0.1572,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-13T15:00:00Z,2026-02-13 21:00,2026-02-13 20:00,45,day_ahead,t1,0.0811,0.0064,0.0707,0.1551,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-13T16:00:00Z,2026-02-13 22:00,2026-02-13 21:00,46,day_ahead,t1,0.1583,0.0026,0.1336,0.3531,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-13T17:00:00Z,2026-02-13 23:00,2026-02-13 22:00,47,day_ahead,t1,0.2941,0.031,0.2184,0.6808,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-12 00:00,2026-02-11 23:00,0,intraday,t2,0.5875,0.15,0.5471,0.9341,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-11T19:00:00Z,2026-02-12 01:00,2026-02-12 00:00,1,intraday,t2,0.6049,0.1648,0.5561,0.9634,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-11T20:00:00Z,2026-02-12 02:00,2026-02-12 01:00,2,intraday,t2,0.5491,0.106,0.5194,0.9633,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-11T21:00:00Z,2026-02-12 03:00,2026-02-12 02:00,3,intraday,t2,0.5098,0.0928,0.49,0.9347,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-11T22:00:00Z,2026-02-12 04:00,2026-02-12 03:00,4,intraday,t2,0.44,0.0272,0.3474,0.8273,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-11T23:00:00Z,2026-02-12 05:00,2026-02-12 04:00,5,intraday,t2,0.2857,0.0167,0.2225,0.6101,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-12T00:00:00Z,2026-02-12 06:00,2026-02-12 05:00,6,intraday,t2,0.1785,0.004,0.1147,0.3529,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-12T01:00:00Z,2026-02-12 07:00,2026-02-12 06:00,7,intraday,t2,0.0668,0.0059,0.0628,0.148,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-12T02:00:00Z,2026-02-12 08:00,2026-02-12 07:00,8,intraday,t2,0.0485,0.0079,0.0313,0.0788,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-12T03:00:00Z,2026-02-12 09:00,2026-02-12 08:00,9,intraday,t2,0.0097,0.0032,0.0083,0.013,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-12T04:00:00Z,2026-02-12 10:00,2026-02-12 09:00,10,intraday,t2,0.0566,0.0083,0.0084,0.0255,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-12T05:00:00Z,2026-02-12 11:00,2026-02-12 10:00,11,intraday,t2,0.0467,0.0078,0.0264,0.1604,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-12T06:00:00Z,2026-02-12 12:00,2026-02-12 11:00,12,intraday,t2,0.1672,0.0178,0.127,0.4255,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-12T07:00:00Z,2026-02-12 13:00,2026-02-12 12:00,13,intraday,t2,0.2048,0.0238,0.1824,0.4873,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-12T08:00:00Z,2026-02-12 14:00,2026-02-12 13:00,14,intraday,t2,0.2155,0.0231,0.1785,0.497,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-12T09:00:00Z,2026-02-12 15:00,2026-02-12 14:00,15,intraday,t2,0.2348,0.0053,0.1353,0.4271,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-12T10:00:00Z,2026-02-12 16:00,2026-02-12 15:00,16,intraday,t2,0.1857,0.004,0.1087,0.4678,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-12T11:00:00Z,2026-02-12 17:00,2026-02-12 16:00,17,intraday,t2,0.1331,0.0033,0.1047,0.3051,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-12T12:00:00Z,2026-02-12 18:00,2026-02-12 17:00,18,intraday,t2,0.1199,0.0055,0.0804,0.3136,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-12T13:00:00Z,2026-02-12 19:00,2026-02-12 18:00,19,intraday,t2,0.2391,0.0188,0.1601,0.7269,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-12T14:00:00Z,2026-02-12 20:00,2026-02-12 19:00,20,intraday,t2,0.2864,0.0161,0.2281,0.7598,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-12T15:00:00Z,2026-02-12 21:00,2026-02-12 20:00,21,intraday,t2,0.1772,0.0203,0.1421,0.6694,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-12T16:00:00Z,2026-02-12 22:00,2026-02-12 21:00,22,intraday,t2,0.1414,0.005,0.1129,0.5088,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-12T17:00:00Z,2026-02-12 23:00,2026-02-12 22:00,23,intraday,t2,0.1329,0.0057,0.0935,0.5237,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-12T18:00:00Z,2026-02-13 00:00,2026-02-12 23:00,24,day_ahead,t2,0.1272,0.0043,0.0975,0.5349,
shelek,2026-02-12_0000,1,2026-02-11T18:00:00Z,2026-02-11T18:00:00Z,2026-02-12T19:00:00Z,2026-02-13 01:00,2026-02-13 00:00,25,day_ahead,t2,0.1388,0.0043,0.0945,0.4587,
