site,issue_id,version,issue_time_utc,version_as_of_utc,target_time_utc,target_time_data_clock,target_time_kz_official,lead_h,product,entity,mean,p10,p50,p90,mw_mean
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-20T13:00:00Z,2026-02-20 19:00,2026-02-20 18:00,19,intraday,farm,0.2903,0.0288,0.1943,0.7191,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-20T14:00:00Z,2026-02-20 20:00,2026-02-20 19:00,20,intraday,farm,0.4809,0.071,0.3648,0.9016,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-20T15:00:00Z,2026-02-20 21:00,2026-02-20 20:00,21,intraday,farm,0.555,0.1226,0.4355,0.9291,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-20T16:00:00Z,2026-02-20 22:00,2026-02-20 21:00,22,intraday,farm,0.5749,0.1547,0.5886,0.9657,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-20T17:00:00Z,2026-02-20 23:00,2026-02-20 22:00,23,intraday,farm,0.7416,0.2495,0.6825,0.9721,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-20T18:00:00Z,2026-02-21 00:00,2026-02-20 23:00,24,day_ahead,farm,0.7373,0.2854,0.6736,0.9413,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-20T19:00:00Z,2026-02-21 01:00,2026-02-21 00:00,25,day_ahead,farm,0.7409,0.2778,0.7117,0.9396,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-20T20:00:00Z,2026-02-21 02:00,2026-02-21 01:00,26,day_ahead,farm,0.6995,0.2739,0.676,0.9466,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-20T21:00:00Z,2026-02-21 03:00,2026-02-21 02:00,27,day_ahead,farm,0.6908,0.2452,0.6139,0.948,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-20T22:00:00Z,2026-02-21 04:00,2026-02-21 03:00,28,day_ahead,farm,0.6099,0.2205,0.5647,0.9355,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-20T23:00:00Z,2026-02-21 05:00,2026-02-21 04:00,29,day_ahead,farm,0.5741,0.1417,0.4288,0.9286,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-21T00:00:00Z,2026-02-21 06:00,2026-02-21 05:00,30,day_ahead,farm,0.5225,0.123,0.4082,0.9034,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-21T01:00:00Z,2026-02-21 07:00,2026-02-21 06:00,31,day_ahead,farm,0.378,0.0599,0.3508,0.9268,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-21T02:00:00Z,2026-02-21 08:00,2026-02-21 07:00,32,day_ahead,farm,0.3084,0.0385,0.3105,0.8599,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-21T03:00:00Z,2026-02-21 09:00,2026-02-21 08:00,33,day_ahead,farm,0.1721,0.0045,0.1453,0.6986,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-21T04:00:00Z,2026-02-21 10:00,2026-02-21 09:00,34,day_ahead,farm,0.1623,0.0026,0.1268,0.5728,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-21T05:00:00Z,2026-02-21 11:00,2026-02-21 10:00,35,day_ahead,farm,0.2876,0.0153,0.2519,0.8253,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-21T06:00:00Z,2026-02-21 12:00,2026-02-21 11:00,36,day_ahead,farm,0.4587,0.0208,0.4048,0.9241,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-21T07:00:00Z,2026-02-21 13:00,2026-02-21 12:00,37,day_ahead,farm,0.5268,0.0368,0.5322,0.9616,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-21T08:00:00Z,2026-02-21 14:00,2026-02-21 13:00,38,day_ahead,farm,0.4937,0.0658,0.4996,0.9576,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-21T09:00:00Z,2026-02-21 15:00,2026-02-21 14:00,39,day_ahead,farm,0.4757,0.074,0.5035,0.9474,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-21T10:00:00Z,2026-02-21 16:00,2026-02-21 15:00,40,day_ahead,farm,0.4544,0.1464,0.4802,0.9022,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-21T11:00:00Z,2026-02-21 17:00,2026-02-21 16:00,41,day_ahead,farm,0.4458,0.1176,0.4829,0.8622,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-21T12:00:00Z,2026-02-21 18:00,2026-02-21 17:00,42,day_ahead,farm,0.4483,0.0598,0.5316,0.88,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-21T13:00:00Z,2026-02-21 19:00,2026-02-21 18:00,43,day_ahead,farm,0.4815,0.0952,0.5375,0.8737,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-21T14:00:00Z,2026-02-21 20:00,2026-02-21 19:00,44,day_ahead,farm,0.6078,0.2876,0.7587,0.9506,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-21T15:00:00Z,2026-02-21 21:00,2026-02-21 20:00,45,day_ahead,farm,0.7079,0.3066,0.8506,0.9853,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-21T16:00:00Z,2026-02-21 22:00,2026-02-21 21:00,46,day_ahead,farm,0.7758,0.1903,0.834,0.9913,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-21T17:00:00Z,2026-02-21 23:00,2026-02-21 22:00,47,day_ahead,farm,0.634,0.1788,0.6237,0.9767,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-20 00:00,2026-02-19 23:00,0,intraday,t1,0.2888,0.0,0.2746,0.7815,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-19T19:00:00Z,2026-02-20 01:00,2026-02-20 00:00,1,intraday,t1,0.3746,0.0,0.2978,0.8105,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-19T20:00:00Z,2026-02-20 02:00,2026-02-20 01:00,2,intraday,t1,0.3998,0.0263,0.3409,0.8792,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-19T21:00:00Z,2026-02-20 03:00,2026-02-20 02:00,3,intraday,t1,0.4268,0.0338,0.3647,0.8988,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-19T22:00:00Z,2026-02-20 04:00,2026-02-20 03:00,4,intraday,t1,0.4372,0.0433,0.3629,0.8806,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-19T23:00:00Z,2026-02-20 05:00,2026-02-20 04:00,5,intraday,t1,0.5551,0.087,0.4579,0.9371,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-20T00:00:00Z,2026-02-20 06:00,2026-02-20 05:00,6,intraday,t1,0.6101,0.0985,0.5949,0.9124,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-20T01:00:00Z,2026-02-20 07:00,2026-02-20 06:00,7,intraday,t1,0.6124,0.1302,0.6211,0.9278,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-20T02:00:00Z,2026-02-20 08:00,2026-02-20 07:00,8,intraday,t1,0.5593,0.1197,0.6012,0.9396,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-20T03:00:00Z,2026-02-20 09:00,2026-02-20 08:00,9,intraday,t1,0.503,0.086,0.4774,0.9192,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-20T04:00:00Z,2026-02-20 10:00,2026-02-20 09:00,10,intraday,t1,0.3305,0.0627,0.2756,0.7993,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-20T05:00:00Z,2026-02-20 11:00,2026-02-20 10:00,11,intraday,t1,0.3598,0.038,0.2501,0.747,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-20T06:00:00Z,2026-02-20 12:00,2026-02-20 11:00,12,intraday,t1,0.3084,0.0223,0.2234,0.6427,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-20T07:00:00Z,2026-02-20 13:00,2026-02-20 12:00,13,intraday,t1,0.2261,0.0149,0.1586,0.489,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-20T08:00:00Z,2026-02-20 14:00,2026-02-20 13:00,14,intraday,t1,0.1698,0.0021,0.1003,0.4395,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-20T09:00:00Z,2026-02-20 15:00,2026-02-20 14:00,15,intraday,t1,0.1255,0.0071,0.0801,0.3188,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-20T10:00:00Z,2026-02-20 16:00,2026-02-20 15:00,16,intraday,t1,0.1035,0.0066,0.0667,0.2642,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-20T11:00:00Z,2026-02-20 17:00,2026-02-20 16:00,17,intraday,t1,0.1225,0.0069,0.0615,0.3428,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-20T12:00:00Z,2026-02-20 18:00,2026-02-20 17:00,18,intraday,t1,0.1359,0.0046,0.1006,0.3788,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-20T13:00:00Z,2026-02-20 19:00,2026-02-20 18:00,19,intraday,t1,0.2904,0.0496,0.1934,0.7195,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-20T14:00:00Z,2026-02-20 20:00,2026-02-20 19:00,20,intraday,t1,0.4815,0.0902,0.3648,0.902,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-20T15:00:00Z,2026-02-20 21:00,2026-02-20 20:00,21,intraday,t1,0.5556,0.1248,0.4354,0.9298,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-20T16:00:00Z,2026-02-20 22:00,2026-02-20 21:00,22,intraday,t1,0.5755,0.1729,0.5886,0.9669,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-20T17:00:00Z,2026-02-20 23:00,2026-02-20 22:00,23,intraday,t1,0.7423,0.2406,0.6814,0.9746,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-20T18:00:00Z,2026-02-21 00:00,2026-02-20 23:00,24,day_ahead,t1,0.7379,0.2943,0.6725,0.9444,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-20T19:00:00Z,2026-02-21 01:00,2026-02-21 00:00,25,day_ahead,t1,0.7416,0.2913,0.7101,0.9418,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-20T20:00:00Z,2026-02-21 02:00,2026-02-21 01:00,26,day_ahead,t1,0.7002,0.2773,0.6772,0.9489,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-20T21:00:00Z,2026-02-21 03:00,2026-02-21 02:00,27,day_ahead,t1,0.6915,0.2645,0.6113,0.9495,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-20T22:00:00Z,2026-02-21 04:00,2026-02-21 03:00,28,day_ahead,t1,0.6105,0.2309,0.5665,0.9364,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-20T23:00:00Z,2026-02-21 05:00,2026-02-21 04:00,29,day_ahead,t1,0.5747,0.1555,0.4306,0.929,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-21T00:00:00Z,2026-02-21 06:00,2026-02-21 05:00,30,day_ahead,t1,0.5231,0.1344,0.41,0.9036,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-21T01:00:00Z,2026-02-21 07:00,2026-02-21 06:00,31,day_ahead,t1,0.3786,0.0694,0.3516,0.927,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-21T02:00:00Z,2026-02-21 08:00,2026-02-21 07:00,32,day_ahead,t1,0.3091,0.0423,0.3133,0.8597,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-21T03:00:00Z,2026-02-21 09:00,2026-02-21 08:00,33,day_ahead,t1,0.1727,0.0,0.1477,0.6985,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-21T04:00:00Z,2026-02-21 10:00,2026-02-21 09:00,34,day_ahead,t1,0.1624,0.0029,0.1276,0.5727,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-21T05:00:00Z,2026-02-21 11:00,2026-02-21 10:00,35,day_ahead,t1,0.2877,0.0131,0.2521,0.8253,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-21T06:00:00Z,2026-02-21 12:00,2026-02-21 11:00,36,day_ahead,t1,0.4587,0.0136,0.4017,0.9247,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-21T07:00:00Z,2026-02-21 13:00,2026-02-21 12:00,37,day_ahead,t1,0.5268,0.0355,0.5271,0.9627,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-21T08:00:00Z,2026-02-21 14:00,2026-02-21 13:00,38,day_ahead,t1,0.4937,0.0711,0.4936,0.9594,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-21T09:00:00Z,2026-02-21 15:00,2026-02-21 14:00,39,day_ahead,t1,0.4757,0.0818,0.5011,0.9487,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-21T10:00:00Z,2026-02-21 16:00,2026-02-21 15:00,40,day_ahead,t1,0.4544,0.1492,0.4789,0.9031,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-21T11:00:00Z,2026-02-21 17:00,2026-02-21 16:00,41,day_ahead,t1,0.4458,0.1202,0.484,0.8627,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-21T12:00:00Z,2026-02-21 18:00,2026-02-21 17:00,42,day_ahead,t1,0.4483,0.0722,0.535,0.8804,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-21T13:00:00Z,2026-02-21 19:00,2026-02-21 18:00,43,day_ahead,t1,0.4815,0.0889,0.5412,0.8738,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-21T14:00:00Z,2026-02-21 20:00,2026-02-21 19:00,44,day_ahead,t1,0.6078,0.2912,0.7628,0.9525,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-21T15:00:00Z,2026-02-21 21:00,2026-02-21 20:00,45,day_ahead,t1,0.7079,0.3215,0.8537,0.9914,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-21T16:00:00Z,2026-02-21 22:00,2026-02-21 21:00,46,day_ahead,t1,0.7759,0.1892,0.835,0.9932,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-21T17:00:00Z,2026-02-21 23:00,2026-02-21 22:00,47,day_ahead,t1,0.634,0.1713,0.6265,0.9775,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-20 00:00,2026-02-19 23:00,0,intraday,t2,0.2875,0.0,0.2728,0.7816,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-19T19:00:00Z,2026-02-20 01:00,2026-02-20 00:00,1,intraday,t2,0.3745,0.0,0.2971,0.8106,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-19T20:00:00Z,2026-02-20 02:00,2026-02-20 01:00,2,intraday,t2,0.3998,0.0098,0.3471,0.8789,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-19T21:00:00Z,2026-02-20 03:00,2026-02-20 02:00,3,intraday,t2,0.4268,0.0193,0.3709,0.8984,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-19T22:00:00Z,2026-02-20 04:00,2026-02-20 03:00,4,intraday,t2,0.4372,0.0381,0.3645,0.8805,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-19T23:00:00Z,2026-02-20 05:00,2026-02-20 04:00,5,intraday,t2,0.5551,0.0482,0.4525,0.9374,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-20T00:00:00Z,2026-02-20 06:00,2026-02-20 05:00,6,intraday,t2,0.6101,0.0824,0.5894,0.9127,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-20T01:00:00Z,2026-02-20 07:00,2026-02-20 06:00,7,intraday,t2,0.6123,0.1248,0.6224,0.9264,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-20T02:00:00Z,2026-02-20 08:00,2026-02-20 07:00,8,intraday,t2,0.5592,0.125,0.6062,0.938,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-20T03:00:00Z,2026-02-20 09:00,2026-02-20 08:00,9,intraday,t2,0.503,0.0798,0.479,0.9192,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-20T04:00:00Z,2026-02-20 10:00,2026-02-20 09:00,10,intraday,t2,0.3305,0.0403,0.275,0.7993,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-20T05:00:00Z,2026-02-20 11:00,2026-02-20 10:00,11,intraday,t2,0.3598,0.0248,0.2486,0.7471,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-20T06:00:00Z,2026-02-20 12:00,2026-02-20 11:00,12,intraday,t2,0.3084,0.0009,0.2219,0.6428,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-20T07:00:00Z,2026-02-20 13:00,2026-02-20 12:00,13,intraday,t2,0.2261,0.0095,0.1572,0.4891,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-20T08:00:00Z,2026-02-20 14:00,2026-02-20 13:00,14,intraday,t2,0.1698,0.0012,0.0989,0.4396,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-20T09:00:00Z,2026-02-20 15:00,2026-02-20 14:00,15,intraday,t2,0.1255,0.0037,0.0796,0.3189,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-20T10:00:00Z,2026-02-20 16:00,2026-02-20 15:00,16,intraday,t2,0.1035,0.0066,0.0663,0.2642,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-20T11:00:00Z,2026-02-20 17:00,2026-02-20 16:00,17,intraday,t2,0.1225,0.0066,0.0614,0.3428,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-20T12:00:00Z,2026-02-20 18:00,2026-02-20 17:00,18,intraday,t2,0.1359,0.006,0.0979,0.3789,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-20T13:00:00Z,2026-02-20 19:00,2026-02-20 18:00,19,intraday,t2,0.2902,0.0079,0.1951,0.7187,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-20T14:00:00Z,2026-02-20 20:00,2026-02-20 19:00,20,intraday,t2,0.4802,0.0518,0.3647,0.9013,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-20T15:00:00Z,2026-02-20 21:00,2026-02-20 20:00,21,intraday,t2,0.5543,0.1204,0.4356,0.9283,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-20T16:00:00Z,2026-02-20 22:00,2026-02-20 21:00,22,intraday,t2,0.5742,0.1366,0.5886,0.9645,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-20T17:00:00Z,2026-02-20 23:00,2026-02-20 22:00,23,intraday,t2,0.741,0.2583,0.6836,0.9696,
shelek,2026-02-20_0000,1,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-02-20T18:00:00Z,2026-02-21 00:00,2026-02-20 23:00,24,day_ahead,t2,0.7366,0.2765,0.6747,0.9382,
