site,issue_id,version,issue_time_utc,version_as_of_utc,target_time_utc,target_time_data_clock,target_time_kz_official,lead_h,product,entity,mean,p10,p50,p90,mw_mean
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-25T13:00:00Z,2026-02-25 19:00,2026-02-25 18:00,19,intraday,farm,0.0832,0.0062,0.0571,0.1993,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-25T14:00:00Z,2026-02-25 20:00,2026-02-25 19:00,20,intraday,farm,0.1077,0.0058,0.0675,0.2469,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-25T15:00:00Z,2026-02-25 21:00,2026-02-25 20:00,21,intraday,farm,0.1541,0.004,0.1321,0.3505,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-25T16:00:00Z,2026-02-25 22:00,2026-02-25 21:00,22,intraday,farm,0.322,0.028,0.2387,0.692,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-25T17:00:00Z,2026-02-25 23:00,2026-02-25 22:00,23,intraday,farm,0.6116,0.0949,0.5837,0.9586,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-25T18:00:00Z,2026-02-26 00:00,2026-02-25 23:00,24,day_ahead,farm,0.8029,0.2123,0.7667,0.9931,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-25T19:00:00Z,2026-02-26 01:00,2026-02-26 00:00,25,day_ahead,farm,0.8533,0.271,0.8603,0.9828,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-25T20:00:00Z,2026-02-26 02:00,2026-02-26 01:00,26,day_ahead,farm,0.8596,0.3488,0.9029,0.9706,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-25T21:00:00Z,2026-02-26 03:00,2026-02-26 02:00,27,day_ahead,farm,0.8221,0.377,0.9168,0.9696,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-25T22:00:00Z,2026-02-26 04:00,2026-02-26 03:00,28,day_ahead,farm,0.7608,0.2958,0.8075,0.9756,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-25T23:00:00Z,2026-02-26 05:00,2026-02-26 04:00,29,day_ahead,farm,0.7251,0.2657,0.7449,0.9786,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-26T00:00:00Z,2026-02-26 06:00,2026-02-26 05:00,30,day_ahead,farm,0.72,0.2465,0.7767,0.9735,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-26T01:00:00Z,2026-02-26 07:00,2026-02-26 06:00,31,day_ahead,farm,0.5212,0.052,0.4442,0.9952,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-26T02:00:00Z,2026-02-26 08:00,2026-02-26 07:00,32,day_ahead,farm,0.4503,0.0402,0.4633,0.9638,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-26T03:00:00Z,2026-02-26 09:00,2026-02-26 08:00,33,day_ahead,farm,0.3825,0.0037,0.3662,0.883,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-26T04:00:00Z,2026-02-26 10:00,2026-02-26 09:00,34,day_ahead,farm,0.2712,0.0,0.2087,0.816,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-26T05:00:00Z,2026-02-26 11:00,2026-02-26 10:00,35,day_ahead,farm,0.3037,0.0175,0.2534,0.7242,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-26T06:00:00Z,2026-02-26 12:00,2026-02-26 11:00,36,day_ahead,farm,0.2931,0.0155,0.2692,0.8061,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-26T07:00:00Z,2026-02-26 13:00,2026-02-26 12:00,37,day_ahead,farm,0.391,0.0434,0.303,0.7335,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-26T08:00:00Z,2026-02-26 14:00,2026-02-26 13:00,38,day_ahead,farm,0.4128,0.0593,0.3599,0.8088,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-26T09:00:00Z,2026-02-26 15:00,2026-02-26 14:00,39,day_ahead,farm,0.4505,0.0752,0.5091,0.9002,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-26T10:00:00Z,2026-02-26 16:00,2026-02-26 15:00,40,day_ahead,farm,0.5012,0.1421,0.5947,0.8922,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-26T11:00:00Z,2026-02-26 17:00,2026-02-26 16:00,41,day_ahead,farm,0.5372,0.155,0.5945,0.9071,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-26T12:00:00Z,2026-02-26 18:00,2026-02-26 17:00,42,day_ahead,farm,0.6248,0.2575,0.7396,0.9619,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-26T13:00:00Z,2026-02-26 19:00,2026-02-26 18:00,43,day_ahead,farm,0.6689,0.3203,0.7657,0.9714,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-26T14:00:00Z,2026-02-26 20:00,2026-02-26 19:00,44,day_ahead,farm,0.699,0.3266,0.7378,0.9831,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-26T15:00:00Z,2026-02-26 21:00,2026-02-26 20:00,45,day_ahead,farm,0.74,0.3482,0.823,0.9916,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-26T16:00:00Z,2026-02-26 22:00,2026-02-26 21:00,46,day_ahead,farm,0.7357,0.3642,0.8038,0.9947,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-26T17:00:00Z,2026-02-26 23:00,2026-02-26 22:00,47,day_ahead,farm,0.705,0.3446,0.7537,0.9848,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-25 00:00,2026-02-24 23:00,0,intraday,t1,0.0268,0.009,0.0238,0.0331,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-24T19:00:00Z,2026-02-25 01:00,2026-02-25 00:00,1,intraday,t1,0.0076,0.006,0.01,0.028,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-24T20:00:00Z,2026-02-25 02:00,2026-02-25 01:00,2,intraday,t1,0.0417,0.0094,0.0179,0.047,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-24T21:00:00Z,2026-02-25 03:00,2026-02-25 02:00,3,intraday,t1,0.0558,0.0089,0.0258,0.0842,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-24T22:00:00Z,2026-02-25 04:00,2026-02-25 03:00,4,intraday,t1,0.0531,0.0092,0.0214,0.0737,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-24T23:00:00Z,2026-02-25 05:00,2026-02-25 04:00,5,intraday,t1,0.0797,0.0086,0.0302,0.0797,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-25T00:00:00Z,2026-02-25 06:00,2026-02-25 05:00,6,intraday,t1,0.0364,0.0083,0.0348,0.0364,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-25T01:00:00Z,2026-02-25 07:00,2026-02-25 06:00,7,intraday,t1,0.118,0.0056,0.0723,0.118,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-25T02:00:00Z,2026-02-25 08:00,2026-02-25 07:00,8,intraday,t1,0.1581,0.0034,0.1042,0.2022,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-25T03:00:00Z,2026-02-25 09:00,2026-02-25 08:00,9,intraday,t1,0.0557,0.0055,0.0741,0.1388,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-25T04:00:00Z,2026-02-25 10:00,2026-02-25 09:00,10,intraday,t1,0.0591,0.0065,0.0601,0.1809,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-25T05:00:00Z,2026-02-25 11:00,2026-02-25 10:00,11,intraday,t1,0.0521,0.0074,0.0471,0.1809,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-25T06:00:00Z,2026-02-25 12:00,2026-02-25 11:00,12,intraday,t1,0.0696,0.008,0.0384,0.1662,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-25T07:00:00Z,2026-02-25 13:00,2026-02-25 12:00,13,intraday,t1,0.0669,0.0093,0.0207,0.1333,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-25T08:00:00Z,2026-02-25 14:00,2026-02-25 13:00,14,intraday,t1,0.0387,0.0093,0.0207,0.0387,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-25T09:00:00Z,2026-02-25 15:00,2026-02-25 14:00,15,intraday,t1,0.0236,0.0094,0.0193,0.0236,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-25T10:00:00Z,2026-02-25 16:00,2026-02-25 15:00,16,intraday,t1,0.032,0.0096,0.0154,0.0337,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-25T11:00:00Z,2026-02-25 17:00,2026-02-25 16:00,17,intraday,t1,0.0643,0.0095,0.0172,0.1603,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-25T12:00:00Z,2026-02-25 18:00,2026-02-25 17:00,18,intraday,t1,0.0617,0.0059,0.0687,0.1973,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-25T13:00:00Z,2026-02-25 19:00,2026-02-25 18:00,19,intraday,t1,0.0839,0.0064,0.0608,0.199,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-25T14:00:00Z,2026-02-25 20:00,2026-02-25 19:00,20,intraday,t1,0.1084,0.0057,0.071,0.2466,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-25T15:00:00Z,2026-02-25 21:00,2026-02-25 20:00,21,intraday,t1,0.1548,0.0012,0.1353,0.3503,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-25T16:00:00Z,2026-02-25 22:00,2026-02-25 21:00,22,intraday,t1,0.3227,0.0423,0.24,0.6919,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-25T17:00:00Z,2026-02-25 23:00,2026-02-25 22:00,23,intraday,t1,0.6123,0.0806,0.5851,0.9585,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-25T18:00:00Z,2026-02-26 00:00,2026-02-25 23:00,24,day_ahead,t1,0.8036,0.2278,0.767,0.9958,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-25T19:00:00Z,2026-02-26 01:00,2026-02-26 00:00,25,day_ahead,t1,0.854,0.3067,0.863,0.9861,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-25T20:00:00Z,2026-02-26 02:00,2026-02-26 01:00,26,day_ahead,t1,0.8603,0.3793,0.8989,0.9754,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-25T21:00:00Z,2026-02-26 03:00,2026-02-26 02:00,27,day_ahead,t1,0.8224,0.3996,0.9124,0.9755,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-25T22:00:00Z,2026-02-26 04:00,2026-02-26 03:00,28,day_ahead,t1,0.7611,0.3134,0.8036,0.9817,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-25T23:00:00Z,2026-02-26 05:00,2026-02-26 04:00,29,day_ahead,t1,0.7254,0.2844,0.7416,0.9819,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-26T00:00:00Z,2026-02-26 06:00,2026-02-26 05:00,30,day_ahead,t1,0.7207,0.2654,0.7782,0.9753,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-26T01:00:00Z,2026-02-26 07:00,2026-02-26 06:00,31,day_ahead,t1,0.5219,0.041,0.4475,0.9963,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-26T02:00:00Z,2026-02-26 08:00,2026-02-26 07:00,32,day_ahead,t1,0.4511,0.035,0.4641,0.9645,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-26T03:00:00Z,2026-02-26 09:00,2026-02-26 08:00,33,day_ahead,t1,0.3827,0.0075,0.3683,0.8836,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-26T04:00:00Z,2026-02-26 10:00,2026-02-26 09:00,34,day_ahead,t1,0.271,0.0,0.214,0.8158,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-26T05:00:00Z,2026-02-26 11:00,2026-02-26 10:00,35,day_ahead,t1,0.3036,0.0257,0.2587,0.7238,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-26T06:00:00Z,2026-02-26 12:00,2026-02-26 11:00,36,day_ahead,t1,0.2931,0.0082,0.2723,0.8059,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-26T07:00:00Z,2026-02-26 13:00,2026-02-26 12:00,37,day_ahead,t1,0.391,0.0297,0.3042,0.7334,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-26T08:00:00Z,2026-02-26 14:00,2026-02-26 13:00,38,day_ahead,t1,0.4128,0.0526,0.3589,0.8088,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-26T09:00:00Z,2026-02-26 15:00,2026-02-26 14:00,39,day_ahead,t1,0.4505,0.0435,0.508,0.9002,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-26T10:00:00Z,2026-02-26 16:00,2026-02-26 15:00,40,day_ahead,t1,0.5012,0.1379,0.594,0.892,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-26T11:00:00Z,2026-02-26 17:00,2026-02-26 16:00,41,day_ahead,t1,0.5372,0.1579,0.5939,0.9066,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-26T12:00:00Z,2026-02-26 18:00,2026-02-26 17:00,42,day_ahead,t1,0.6246,0.271,0.7362,0.9641,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-26T13:00:00Z,2026-02-26 19:00,2026-02-26 18:00,43,day_ahead,t1,0.6689,0.3323,0.7648,0.9735,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-26T14:00:00Z,2026-02-26 20:00,2026-02-26 19:00,44,day_ahead,t1,0.699,0.3376,0.7368,0.9853,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-26T15:00:00Z,2026-02-26 21:00,2026-02-26 20:00,45,day_ahead,t1,0.74,0.3812,0.822,0.9976,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-26T16:00:00Z,2026-02-26 22:00,2026-02-26 21:00,46,day_ahead,t1,0.7357,0.398,0.8029,1.0,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-26T17:00:00Z,2026-02-26 23:00,2026-02-26 22:00,47,day_ahead,t1,0.705,0.3543,0.7528,0.9865,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-25 00:00,2026-02-24 23:00,0,intraday,t2,0.0268,0.0079,0.0232,0.0331,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-24T19:00:00Z,2026-02-25 01:00,2026-02-25 00:00,1,intraday,t2,0.0076,0.0055,0.0088,0.0281,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-24T20:00:00Z,2026-02-25 02:00,2026-02-25 01:00,2,intraday,t2,0.0417,0.0078,0.0172,0.047,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-24T21:00:00Z,2026-02-25 03:00,2026-02-25 02:00,3,intraday,t2,0.0558,0.0074,0.0249,0.0842,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-24T22:00:00Z,2026-02-25 04:00,2026-02-25 03:00,4,intraday,t2,0.0531,0.0073,0.0209,0.0737,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-24T23:00:00Z,2026-02-25 05:00,2026-02-25 04:00,5,intraday,t2,0.0798,0.0066,0.0281,0.0798,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-25T00:00:00Z,2026-02-25 06:00,2026-02-25 05:00,6,intraday,t2,0.0349,0.0057,0.0341,0.0349,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-25T01:00:00Z,2026-02-25 07:00,2026-02-25 06:00,7,intraday,t2,0.1181,0.004,0.0709,0.1181,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-25T02:00:00Z,2026-02-25 08:00,2026-02-25 07:00,8,intraday,t2,0.1581,0.0046,0.1042,0.2022,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-25T03:00:00Z,2026-02-25 09:00,2026-02-25 08:00,9,intraday,t2,0.0557,0.0042,0.074,0.1388,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-25T04:00:00Z,2026-02-25 10:00,2026-02-25 09:00,10,intraday,t2,0.0591,0.0029,0.0643,0.1806,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-25T05:00:00Z,2026-02-25 11:00,2026-02-25 10:00,11,intraday,t2,0.0521,0.0061,0.0471,0.1809,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-25T06:00:00Z,2026-02-25 12:00,2026-02-25 11:00,12,intraday,t2,0.0696,0.0068,0.038,0.1662,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-25T07:00:00Z,2026-02-25 13:00,2026-02-25 12:00,13,intraday,t2,0.0669,0.0074,0.0205,0.1333,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-25T08:00:00Z,2026-02-25 14:00,2026-02-25 13:00,14,intraday,t2,0.0388,0.0074,0.0202,0.0388,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-25T09:00:00Z,2026-02-25 15:00,2026-02-25 14:00,15,intraday,t2,0.0237,0.0076,0.0187,0.0237,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-25T10:00:00Z,2026-02-25 16:00,2026-02-25 15:00,16,intraday,t2,0.032,0.0084,0.0146,0.0337,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-25T11:00:00Z,2026-02-25 17:00,2026-02-25 16:00,17,intraday,t2,0.0643,0.0073,0.0158,0.1604,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-25T12:00:00Z,2026-02-25 18:00,2026-02-25 17:00,18,intraday,t2,0.0603,0.0042,0.0617,0.1978,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-25T13:00:00Z,2026-02-25 19:00,2026-02-25 18:00,19,intraday,t2,0.0825,0.0059,0.0535,0.1995,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-25T14:00:00Z,2026-02-25 20:00,2026-02-25 19:00,20,intraday,t2,0.107,0.0058,0.064,0.2471,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-25T15:00:00Z,2026-02-25 21:00,2026-02-25 20:00,21,intraday,t2,0.1534,0.0069,0.1289,0.3507,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-25T16:00:00Z,2026-02-25 22:00,2026-02-25 21:00,22,intraday,t2,0.3213,0.0136,0.2373,0.6921,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-25T17:00:00Z,2026-02-25 23:00,2026-02-25 22:00,23,intraday,t2,0.6109,0.1092,0.5824,0.9587,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-25T18:00:00Z,2026-02-26 00:00,2026-02-25 23:00,24,day_ahead,t2,0.8022,0.1968,0.7663,0.9903,
shelek,2026-02-25_0000,1,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-02-25T19:00:00Z,2026-02-26 01:00,2026-02-26 00:00,25,day_ahead,t2,0.8526,0.2353,0.8577,0.9796,
