issue_id,version,target_time_utc,model,init_time_utc,offset_days,ws10,ws100,wd100,t2m,sp,source
2026-02-17_0000,1,2026-02-17T06:00:00Z,ecmwf_aifs025_single,2026-02-16T06:00:00Z,1,2.26,3.42,83.0,6.2,960.0,live
2026-02-17_0000,1,2026-02-17T07:00:00Z,ecmwf_aifs025_single,2026-02-16T06:00:00Z,1,2.47,3.83,83.0,6.6,960.2,live
2026-02-17_0000,1,2026-02-17T08:00:00Z,ecmwf_aifs025_single,2026-02-16T06:00:00Z,1,2.79,4.44,82.0,7.0,960.1,live
2026-02-17_0000,1,2026-02-17T09:00:00Z,ecmwf_aifs025_single,2026-02-16T06:00:00Z,1,3.1,5.05,82.0,7.4,960.0,live
2026-02-17_0000,1,2026-02-17T10:00:00Z,ecmwf_aifs025_single,2026-02-16T06:00:00Z,1,3.42,5.66,82.0,7.6,959.8,live
2026-02-17_0000,1,2026-02-17T11:00:00Z,ecmwf_aifs025_single,2026-02-16T06:00:00Z,1,3.74,6.26,82.0,7.7,959.6,live
2026-02-17_0000,1,2026-02-17T12:00:00Z,ecmwf_aifs025_single,2026-02-15T12:00:00Z,2,4.0,7.07,82.0,7.3,958.9,live
2026-02-17_0000,1,2026-02-17T13:00:00Z,ecmwf_aifs025_single,2026-02-15T12:00:00Z,2,4.1,7.37,82.0,6.9,958.9,live
2026-02-17_0000,1,2026-02-17T14:00:00Z,ecmwf_aifs025_single,2026-02-15T12:00:00Z,2,4.28,7.67,83.0,6.3,958.9,live
2026-02-17_0000,1,2026-02-17T15:00:00Z,ecmwf_aifs025_single,2026-02-15T12:00:00Z,2,4.26,7.96,83.0,5.5,959.0,live
2026-02-17_0000,1,2026-02-17T16:00:00Z,ecmwf_aifs025_single,2026-02-15T12:00:00Z,2,4.34,8.15,84.0,4.7,959.0,live
2026-02-17_0000,1,2026-02-17T17:00:00Z,ecmwf_aifs025_single,2026-02-15T12:00:00Z,2,4.44,8.35,84.0,4.0,959.0,live
2026-02-17_0000,1,2026-02-17T18:00:00Z,ecmwf_aifs025_single,2026-02-15T18:00:00Z,2,4.53,8.55,84.0,3.4,958.9,live
2026-02-17_0000,1,2026-02-17T19:00:00Z,ecmwf_aifs025_single,2026-02-15T18:00:00Z,2,4.63,8.85,84.0,3.0,958.7,live
2026-02-17_0000,1,2026-02-17T20:00:00Z,ecmwf_aifs025_single,2026-02-15T18:00:00Z,2,4.82,9.04,84.0,2.5,958.3,live
2026-02-17_0000,1,2026-02-17T21:00:00Z,ecmwf_aifs025_single,2026-02-15T18:00:00Z,2,4.92,9.34,84.0,2.1,958.0,live
2026-02-17_0000,1,2026-02-17T22:00:00Z,ecmwf_aifs025_single,2026-02-15T18:00:00Z,2,5.12,9.54,85.0,1.9,957.5,live
2026-02-17_0000,1,2026-02-17T23:00:00Z,ecmwf_aifs025_single,2026-02-15T18:00:00Z,2,5.32,9.85,84.0,1.9,957.1,live
2026-02-17_0000,1,2026-02-18T00:00:00Z,ecmwf_aifs025_single,2026-02-16T00:00:00Z,2,5.52,9.95,84.0,2.1,956.9,live
2026-02-17_0000,1,2026-02-18T01:00:00Z,ecmwf_aifs025_single,2026-02-16T00:00:00Z,2,5.83,10.06,84.0,2.8,956.8,live
2026-02-17_0000,1,2026-02-18T02:00:00Z,ecmwf_aifs025_single,2026-02-16T00:00:00Z,2,6.14,10.06,84.0,4.0,956.9,live
2026-02-17_0000,1,2026-02-18T03:00:00Z,ecmwf_aifs025_single,2026-02-16T00:00:00Z,2,6.55,10.07,83.0,5.3,956.9,live
2026-02-17_0000,1,2026-02-18T04:00:00Z,ecmwf_aifs025_single,2026-02-16T00:00:00Z,2,6.87,9.98,83.0,6.7,957.0,live
2026-02-17_0000,1,2026-02-18T05:00:00Z,ecmwf_aifs025_single,2026-02-16T00:00:00Z,2,7.09,10.0,82.0,7.9,957.0,live
2026-02-17_0000,1,2026-02-18T06:00:00Z,ecmwf_aifs025_single,2026-02-16T06:00:00Z,2,7.18,9.9,82.0,8.8,956.7,live
2026-02-17_0000,1,2026-02-18T07:00:00Z,ecmwf_aifs025_single,2026-02-16T06:00:00Z,2,7.09,9.9,82.0,9.3,956.2,live
2026-02-17_0000,1,2026-02-18T08:00:00Z,ecmwf_aifs025_single,2026-02-16T06:00:00Z,2,6.79,9.8,82.0,9.7,955.6,live
2026-02-17_0000,1,2026-02-18T09:00:00Z,ecmwf_aifs025_single,2026-02-16T06:00:00Z,2,6.38,9.8,82.0,9.9,954.8,live
2026-02-17_0000,1,2026-02-18T10:00:00Z,ecmwf_aifs025_single,2026-02-16T06:00:00Z,2,5.97,9.79,82.0,10.0,954.1,live
2026-02-17_0000,1,2026-02-18T11:00:00Z,ecmwf_aifs025_single,2026-02-16T06:00:00Z,2,5.56,9.69,82.0,9.9,953.3,live
2026-02-17_0000,1,2026-02-18T12:00:00Z,ecmwf_aifs025_single,2026-02-15T12:00:00Z,3,5.04,9.07,83.0,9.6,950.4,live
2026-02-17_0000,1,2026-02-18T13:00:00Z,ecmwf_aifs025_single,2026-02-15T12:00:00Z,3,4.73,8.86,84.0,9.1,949.8,live
2026-02-17_0000,1,2026-02-18T14:00:00Z,ecmwf_aifs025_single,2026-02-15T12:00:00Z,3,4.51,8.55,84.0,8.3,949.5,live
2026-02-17_0000,1,2026-02-18T15:00:00Z,ecmwf_aifs025_single,2026-02-15T12:00:00Z,3,4.3,8.24,84.0,7.4,949.2,live
2026-02-17_0000,1,2026-02-18T16:00:00Z,ecmwf_aifs025_single,2026-02-15T12:00:00Z,3,4.1,7.83,85.0,6.5,948.9,live
2026-02-17_0000,1,2026-02-18T17:00:00Z,ecmwf_aifs025_single,2026-02-15T12:00:00Z,3,3.9,7.52,85.0,5.6,948.7,live
2026-02-17_0000,1,2026-02-18T18:00:00Z,ecmwf_aifs025_single,2026-02-15T18:00:00Z,3,3.71,7.22,86.0,5.0,948.4,live
2026-02-17_0000,1,2026-02-16T18:00:00Z,ecmwf_ifs025,2026-02-15T18:00:00Z,1,4.25,8.51,70.0,4.2,953.8,live
2026-02-17_0000,1,2026-02-16T19:00:00Z,ecmwf_ifs025,2026-02-15T18:00:00Z,1,4.57,8.92,70.0,4.0,954.0,live
2026-02-17_0000,1,2026-02-16T20:00:00Z,ecmwf_ifs025,2026-02-15T18:00:00Z,1,4.88,9.4,69.0,3.8,954.1,live
2026-02-17_0000,1,2026-02-16T21:00:00Z,ecmwf_ifs025,2026-02-15T18:00:00Z,1,4.98,9.46,70.0,3.6,954.5,live
2026-02-17_0000,1,2026-02-16T22:00:00Z,ecmwf_ifs025,2026-02-15T18:00:00Z,1,4.46,8.57,73.0,3.4,955.0,live
2026-02-17_0000,1,2026-02-16T23:00:00Z,ecmwf_ifs025,2026-02-15T18:00:00Z,1,3.64,7.38,77.0,3.2,955.7,live
2026-02-17_0000,1,2026-02-17T00:00:00Z,ecmwf_ifs025,2026-02-16T00:00:00Z,1,3.08,6.49,80.0,3.0,956.4,live
2026-02-17_0000,1,2026-02-17T01:00:00Z,ecmwf_ifs025,2026-02-16T00:00:00Z,1,3.16,6.45,77.0,2.8,957.1,live
2026-02-17_0000,1,2026-02-17T02:00:00Z,ecmwf_ifs025,2026-02-16T00:00:00Z,1,3.58,6.96,72.0,2.7,957.7,live
2026-02-17_0000,1,2026-02-17T03:00:00Z,ecmwf_ifs025,2026-02-16T00:00:00Z,1,3.94,7.22,68.0,2.7,958.4,live
2026-02-17_0000,1,2026-02-17T04:00:00Z,ecmwf_ifs025,2026-02-16T00:00:00Z,1,3.85,6.95,67.0,3.2,959.1,live
2026-02-17_0000,1,2026-02-17T05:00:00Z,ecmwf_ifs025,2026-02-16T00:00:00Z,1,3.58,6.59,68.0,3.9,959.9,live
2026-02-17_0000,1,2026-02-17T06:00:00Z,ecmwf_ifs025,2026-02-16T06:00:00Z,1,3.38,6.24,68.0,4.6,960.4,live
2026-02-17_0000,1,2026-02-17T07:00:00Z,ecmwf_ifs025,2026-02-16T06:00:00Z,1,3.38,6.11,69.0,5.4,960.6,live
2026-02-17_0000,1,2026-02-17T08:00:00Z,ecmwf_ifs025,2026-02-16T06:00:00Z,1,3.48,6.07,70.0,6.1,960.7,live
2026-02-17_0000,1,2026-02-17T09:00:00Z,ecmwf_ifs025,2026-02-16T06:00:00Z,1,3.64,6.36,71.0,6.5,960.6,live
2026-02-17_0000,1,2026-02-17T10:00:00Z,ecmwf_ifs025,2026-02-16T06:00:00Z,1,3.99,7.08,71.0,6.6,960.5,live
2026-02-17_0000,1,2026-02-17T11:00:00Z,ecmwf_ifs025,2026-02-16T06:00:00Z,1,4.48,8.1,72.0,6.3,960.2,live
2026-02-17_0000,1,2026-02-17T12:00:00Z,ecmwf_ifs025,2026-02-15T12:00:00Z,2,5.55,9.84,69.0,5.4,960.0,live
2026-02-17_0000,1,2026-02-17T13:00:00Z,ecmwf_ifs025,2026-02-15T12:00:00Z,2,5.9,10.64,68.0,4.8,960.2,live
2026-02-17_0000,1,2026-02-17T14:00:00Z,ecmwf_ifs025,2026-02-15T12:00:00Z,2,6.26,11.25,68.0,4.2,960.4,live
2026-02-17_0000,1,2026-02-17T15:00:00Z,ecmwf_ifs025,2026-02-15T12:00:00Z,2,6.48,11.74,67.0,3.6,960.5,live
2026-02-17_0000,1,2026-02-17T16:00:00Z,ecmwf_ifs025,2026-02-15T12:00:00Z,2,6.8,12.19,67.0,3.3,960.5,live
2026-02-17_0000,1,2026-02-17T17:00:00Z,ecmwf_ifs025,2026-02-15T12:00:00Z,2,7.11,12.5,67.0,3.0,960.3,live
2026-02-17_0000,1,2026-02-17T18:00:00Z,ecmwf_ifs025,2026-02-15T18:00:00Z,2,7.29,12.78,67.0,2.8,960.2,live
2026-02-17_0000,1,2026-02-17T19:00:00Z,ecmwf_ifs025,2026-02-15T18:00:00Z,2,7.34,12.79,68.0,2.6,960.0,live
2026-02-17_0000,1,2026-02-17T20:00:00Z,ecmwf_ifs025,2026-02-15T18:00:00Z,2,7.35,12.78,70.0,2.4,959.8,live
2026-02-17_0000,1,2026-02-17T21:00:00Z,ecmwf_ifs025,2026-02-15T18:00:00Z,2,7.32,12.71,71.0,2.3,959.6,live
2026-02-17_0000,1,2026-02-17T22:00:00Z,ecmwf_ifs025,2026-02-15T18:00:00Z,2,7.19,12.59,71.0,2.0,959.3,live
2026-02-17_0000,1,2026-02-17T23:00:00Z,ecmwf_ifs025,2026-02-15T18:00:00Z,2,7.09,12.4,71.0,1.8,959.1,live
2026-02-17_0000,1,2026-02-18T00:00:00Z,ecmwf_ifs025,2026-02-16T00:00:00Z,2,7.04,12.34,70.0,1.7,958.9,live
2026-02-17_0000,1,2026-02-18T01:00:00Z,ecmwf_ifs025,2026-02-16T00:00:00Z,2,7.12,12.44,69.0,1.9,958.8,live
2026-02-17_0000,1,2026-02-18T02:00:00Z,ecmwf_ifs025,2026-02-16T00:00:00Z,2,7.38,12.63,67.0,2.3,958.8,live
2026-02-17_0000,1,2026-02-18T03:00:00Z,ecmwf_ifs025,2026-02-16T00:00:00Z,2,7.65,12.62,66.0,3.2,958.9,live
2026-02-17_0000,1,2026-02-18T04:00:00Z,ecmwf_ifs025,2026-02-16T00:00:00Z,2,7.87,12.4,66.0,4.7,958.8,live
2026-02-17_0000,1,2026-02-18T05:00:00Z,ecmwf_ifs025,2026-02-16T00:00:00Z,2,8.14,11.96,67.0,6.7,958.8,live
2026-02-17_0000,1,2026-02-18T06:00:00Z,ecmwf_ifs025,2026-02-16T06:00:00Z,2,8.41,11.79,68.0,8.5,958.5,live
2026-02-17_0000,1,2026-02-18T07:00:00Z,ecmwf_ifs025,2026-02-16T06:00:00Z,2,8.68,11.98,68.0,9.8,957.7,live
2026-02-17_0000,1,2026-02-18T08:00:00Z,ecmwf_ifs025,2026-02-16T06:00:00Z,2,8.96,12.39,68.0,10.8,956.5,live
2026-02-17_0000,1,2026-02-18T09:00:00Z,ecmwf_ifs025,2026-02-16T06:00:00Z,2,8.82,12.48,68.0,11.3,955.6,live
2026-02-17_0000,1,2026-02-18T10:00:00Z,ecmwf_ifs025,2026-02-16T06:00:00Z,2,8.23,12.13,69.0,11.0,955.0,live
2026-02-17_0000,1,2026-02-18T11:00:00Z,ecmwf_ifs025,2026-02-16T06:00:00Z,2,7.24,11.65,69.0,10.1,954.6,live
2026-02-17_0000,1,2026-02-18T12:00:00Z,ecmwf_ifs025,2026-02-15T12:00:00Z,3,6.26,10.99,68.0,9.0,953.1,live
2026-02-17_0000,1,2026-02-18T13:00:00Z,ecmwf_ifs025,2026-02-15T12:00:00Z,3,5.55,10.4,67.0,7.9,952.8,live
2026-02-17_0000,1,2026-02-18T14:00:00Z,ecmwf_ifs025,2026-02-15T12:00:00Z,3,4.88,9.81,67.0,6.8,952.6,live
2026-02-17_0000,1,2026-02-18T15:00:00Z,ecmwf_ifs025,2026-02-15T12:00:00Z,3,4.4,9.27,66.0,5.9,952.3,live
2026-02-17_0000,1,2026-02-18T16:00:00Z,ecmwf_ifs025,2026-02-15T12:00:00Z,3,4.11,9.01,67.0,5.4,951.9,live
2026-02-17_0000,1,2026-02-18T17:00:00Z,ecmwf_ifs025,2026-02-15T12:00:00Z,3,4.08,8.88,67.0,5.1,951.6,live
2026-02-17_0000,1,2026-02-18T18:00:00Z,ecmwf_ifs025,2026-02-15T18:00:00Z,3,4.05,8.84,68.0,4.9,951.1,live
2026-02-17_0000,1,2026-02-16T18:00:00Z,gfs_seamless,2026-02-15T18:00:00Z,1,5.7,14.27,65.0,4.2,955.8,live
2026-02-17_0000,1,2026-02-16T19:00:00Z,gfs_seamless,2026-02-15T18:00:00Z,1,5.83,14.19,65.0,4.0,955.9,live
2026-02-17_0000,1,2026-02-16T20:00:00Z,gfs_seamless,2026-02-15T18:00:00Z,1,5.7,13.87,64.0,3.8,956.0,live
2026-02-17_0000,1,2026-02-16T21:00:00Z,gfs_seamless,2026-02-15T18:00:00Z,1,5.03,12.61,64.0,3.7,956.1,live
2026-02-17_0000,1,2026-02-16T22:00:00Z,gfs_seamless,2026-02-15T18:00:00Z,1,4.79,11.68,62.0,3.3,956.1,live
2026-02-17_0000,1,2026-02-16T23:00:00Z,gfs_seamless,2026-02-15T18:00:00Z,1,4.34,10.5,59.0,3.4,956.5,live
2026-02-17_0000,1,2026-02-17T00:00:00Z,gfs_seamless,2026-02-16T00:00:00Z,1,4.12,9.22,61.0,4.1,957.4,live
2026-02-17_0000,1,2026-02-17T01:00:00Z,gfs_seamless,2026-02-16T00:00:00Z,1,4.03,8.68,63.0,4.0,958.0,live
2026-02-17_0000,1,2026-02-17T02:00:00Z,gfs_seamless,2026-02-16T00:00:00Z,1,3.76,7.79,66.0,4.4,959.1,live
2026-02-17_0000,1,2026-02-17T03:00:00Z,gfs_seamless,2026-02-16T00:00:00Z,1,2.64,7.03,60.0,4.9,960.0,live
2026-02-17_0000,1,2026-02-17T04:00:00Z,gfs_seamless,2026-02-16T00:00:00Z,1,4.2,7.42,46.0,4.7,960.3,live
2026-02-17_0000,1,2026-02-17T05:00:00Z,gfs_seamless,2026-02-16T00:00:00Z,1,4.99,7.05,58.0,4.0,960.4,live
2026-02-17_0000,1,2026-02-17T06:00:00Z,gfs_seamless,2026-02-16T06:00:00Z,1,4.02,6.71,65.0,5.3,961.1,live
2026-02-17_0000,1,2026-02-17T07:00:00Z,gfs_seamless,2026-02-16T06:00:00Z,1,3.75,6.12,52.0,5.6,961.2,live
2026-02-17_0000,1,2026-02-17T08:00:00Z,gfs_seamless,2026-02-16T06:00:00Z,1,5.27,7.38,62.0,5.2,960.9,live
2026-02-17_0000,1,2026-02-17T09:00:00Z,gfs_seamless,2026-02-16T06:00:00Z,1,5.81,8.28,65.0,5.9,961.0,live
2026-02-17_0000,1,2026-02-17T10:00:00Z,gfs_seamless,2026-02-16T06:00:00Z,1,5.95,9.05,67.0,6.5,961.2,live
2026-02-17_0000,1,2026-02-17T11:00:00Z,gfs_seamless,2026-02-16T06:00:00Z,1,6.19,9.79,63.0,6.6,961.5,live
2026-02-17_0000,1,2026-02-17T12:00:00Z,gfs_seamless,2026-02-15T12:00:00Z,2,4.72,8.6,54.0,7.9,960.7,live
2026-02-17_0000,1,2026-02-17T13:00:00Z,gfs_seamless,2026-02-15T12:00:00Z,2,4.66,9.14,60.0,7.4,960.8,live
2026-02-17_0000,1,2026-02-17T14:00:00Z,gfs_seamless,2026-02-15T12:00:00Z,2,4.61,10.29,62.0,7.4,961.1,live
2026-02-17_0000,1,2026-02-17T15:00:00Z,gfs_seamless,2026-02-15T12:00:00Z,2,4.57,11.36,64.0,7.4,961.2,live
2026-02-17_0000,1,2026-02-17T16:00:00Z,gfs_seamless,2026-02-15T12:00:00Z,2,4.4,12.17,63.0,7.3,961.3,live
2026-02-17_0000,1,2026-02-17T17:00:00Z,gfs_seamless,2026-02-15T12:00:00Z,2,4.62,12.57,64.0,6.2,961.0,live
2026-02-17_0000,1,2026-02-17T18:00:00Z,gfs_seamless,2026-02-15T18:00:00Z,2,5.28,12.66,63.0,5.4,961.6,live
2026-02-17_0000,1,2026-02-17T19:00:00Z,gfs_seamless,2026-02-15T18:00:00Z,2,4.78,12.57,63.0,4.7,961.0,live
2026-02-17_0000,1,2026-02-17T20:00:00Z,gfs_seamless,2026-02-15T18:00:00Z,2,4.97,12.63,61.0,4.1,960.6,live
2026-02-17_0000,1,2026-02-17T21:00:00Z,gfs_seamless,2026-02-15T18:00:00Z,2,5.64,12.85,61.0,3.8,960.3,live
2026-02-17_0000,1,2026-02-17T22:00:00Z,gfs_seamless,2026-02-15T18:00:00Z,2,5.42,12.35,62.0,3.6,959.9,live
2026-02-17_0000,1,2026-02-17T23:00:00Z,gfs_seamless,2026-02-15T18:00:00Z,2,5.91,12.79,62.0,3.2,959.8,live
2026-02-17_0000,1,2026-02-18T00:00:00Z,gfs_seamless,2026-02-16T00:00:00Z,2,5.16,12.79,63.0,2.8,959.1,live
2026-02-17_0000,1,2026-02-18T01:00:00Z,gfs_seamless,2026-02-16T00:00:00Z,2,3.83,12.35,55.0,3.1,958.4,live
2026-02-17_0000,1,2026-02-18T02:00:00Z,gfs_seamless,2026-02-16T00:00:00Z,2,5.42,12.95,60.0,2.6,958.6,live
2026-02-17_0000,1,2026-02-18T03:00:00Z,gfs_seamless,2026-02-16T00:00:00Z,2,4.92,12.01,60.0,4.4,958.8,live
2026-02-17_0000,1,2026-02-18T04:00:00Z,gfs_seamless,2026-02-16T00:00:00Z,2,7.05,12.42,60.0,6.7,958.5,live
2026-02-17_0000,1,2026-02-18T05:00:00Z,gfs_seamless,2026-02-16T00:00:00Z,2,7.92,13.64,64.0,9.4,958.4,live
2026-02-17_0000,1,2026-02-18T06:00:00Z,gfs_seamless,2026-02-16T06:00:00Z,2,7.95,13.89,67.0,11.3,958.7,live
2026-02-17_0000,1,2026-02-18T07:00:00Z,gfs_seamless,2026-02-16T06:00:00Z,2,7.94,13.6,72.0,12.4,958.0,live
2026-02-17_0000,1,2026-02-18T08:00:00Z,gfs_seamless,2026-02-16T06:00:00Z,2,6.96,13.68,75.0,13.5,957.0,live
2026-02-17_0000,1,2026-02-18T09:00:00Z,gfs_seamless,2026-02-16T06:00:00Z,2,6.52,13.64,70.0,13.6,956.7,live
2026-02-17_0000,1,2026-02-18T10:00:00Z,gfs_seamless,2026-02-16T06:00:00Z,2,6.64,13.6,73.0,13.4,956.0,live
2026-02-17_0000,1,2026-02-18T11:00:00Z,gfs_seamless,2026-02-16T06:00:00Z,2,6.94,13.67,69.0,12.5,955.7,live
2026-02-17_0000,1,2026-02-18T12:00:00Z,gfs_seamless,2026-02-15T12:00:00Z,3,5.91,13.49,75.0,10.7,954.2,live
2026-02-17_0000,1,2026-02-18T13:00:00Z,gfs_seamless,2026-02-15T12:00:00Z,3,5.04,12.46,73.0,9.2,954.1,live
2026-02-17_0000,1,2026-02-18T14:00:00Z,gfs_seamless,2026-02-15T12:00:00Z,3,4.9,12.28,69.0,8.7,953.7,live
2026-02-17_0000,1,2026-02-18T15:00:00Z,gfs_seamless,2026-02-15T12:00:00Z,3,4.3,11.5,65.0,8.3,953.6,live
2026-02-17_0000,1,2026-02-18T16:00:00Z,gfs_seamless,2026-02-15T12:00:00Z,3,4.12,11.36,63.0,7.8,953.4,live
2026-02-17_0000,1,2026-02-18T17:00:00Z,gfs_seamless,2026-02-15T12:00:00Z,3,3.57,10.87,63.0,7.5,953.1,live
2026-02-17_0000,1,2026-02-18T18:00:00Z,gfs_seamless,2026-02-15T18:00:00Z,3,4.17,10.93,57.0,6.6,952.3,live
2026-02-17_0000,1,2026-02-16T18:00:00Z,icon_seamless,2026-02-15T18:00:00Z,1,3.49,9.39,67.0,4.0,954.9,live
2026-02-17_0000,1,2026-02-16T19:00:00Z,icon_seamless,2026-02-15T18:00:00Z,1,3.53,9.39,67.0,3.8,955.0,live
2026-02-17_0000,1,2026-02-16T20:00:00Z,icon_seamless,2026-02-15T18:00:00Z,1,3.53,9.52,66.0,3.8,955.1,live
2026-02-17_0000,1,2026-02-16T21:00:00Z,icon_seamless,2026-02-15T18:00:00Z,1,3.35,9.43,66.0,3.8,955.1,live
2026-02-17_0000,1,2026-02-16T22:00:00Z,icon_seamless,2026-02-15T18:00:00Z,1,3.22,9.2,63.0,3.9,955.2,live
2026-02-17_0000,1,2026-02-16T23:00:00Z,icon_seamless,2026-02-15T18:00:00Z,1,2.95,8.54,63.0,4.0,955.7,live
2026-02-17_0000,1,2026-02-17T00:00:00Z,icon_seamless,2026-02-16T00:00:00Z,1,2.53,7.64,67.0,3.0,956.1,live
2026-02-17_0000,1,2026-02-17T01:00:00Z,icon_seamless,2026-02-16T00:00:00Z,1,2.16,6.67,66.0,3.1,956.7,live
2026-02-17_0000,1,2026-02-17T02:00:00Z,icon_seamless,2026-02-16T00:00:00Z,1,1.75,5.37,75.0,3.1,957.7,live
2026-02-17_0000,1,2026-02-17T03:00:00Z,icon_seamless,2026-02-16T00:00:00Z,1,1.34,4.33,85.0,3.6,958.2,live
2026-02-17_0000,1,2026-02-17T04:00:00Z,icon_seamless,2026-02-16T00:00:00Z,1,0.71,3.19,72.0,4.6,958.6,live
2026-02-17_0000,1,2026-02-17T05:00:00Z,icon_seamless,2026-02-16T00:00:00Z,1,0.94,2.72,64.0,6.3,958.9,live
2026-02-17_0000,1,2026-02-17T06:00:00Z,icon_seamless,2026-02-16T06:00:00Z,1,1.1,1.38,86.0,9.0,959.5,live
2026-02-17_0000,1,2026-02-17T07:00:00Z,icon_seamless,2026-02-16T06:00:00Z,1,1.66,1.8,68.0,10.0,959.1,live
2026-02-17_0000,1,2026-02-17T08:00:00Z,icon_seamless,2026-02-16T06:00:00Z,1,2.06,2.32,62.0,10.9,958.8,live
2026-02-17_0000,1,2026-02-17T09:00:00Z,icon_seamless,2026-02-16T06:00:00Z,1,2.33,2.59,65.0,11.5,958.6,live
2026-02-17_0000,1,2026-02-17T10:00:00Z,icon_seamless,2026-02-16T06:00:00Z,1,2.47,2.7,71.0,11.7,958.9,live
2026-02-17_0000,1,2026-02-17T11:00:00Z,icon_seamless,2026-02-16T06:00:00Z,1,2.47,2.85,63.0,11.6,959.1,live
2026-02-17_0000,1,2026-02-17T12:00:00Z,icon_seamless,2026-02-16T12:00:00Z,1,4.0,6.4,61.0,10.6,959.7,live
2026-02-17_0000,1,2026-02-17T13:00:00Z,icon_seamless,2026-02-16T12:00:00Z,1,3.0,6.39,69.0,8.7,960.1,live
2026-02-17_0000,1,2026-02-17T14:00:00Z,icon_seamless,2026-02-16T12:00:00Z,1,2.56,6.2,72.0,7.0,960.5,live
2026-02-17_0000,1,2026-02-17T15:00:00Z,icon_seamless,2026-02-16T12:00:00Z,1,2.51,6.71,65.0,6.0,960.6,live
2026-02-17_0000,1,2026-02-17T16:00:00Z,icon_seamless,2026-02-16T12:00:00Z,1,2.65,7.24,67.0,5.2,960.7,live
2026-02-17_0000,1,2026-02-17T17:00:00Z,icon_seamless,2026-02-16T12:00:00Z,1,2.75,7.53,69.0,4.6,960.5,live
2026-02-17_0000,1,2026-02-17T18:00:00Z,icon_seamless,2026-02-15T18:00:00Z,2,3.23,8.97,68.0,4.0,959.8,live
2026-02-17_0000,1,2026-02-17T19:00:00Z,icon_seamless,2026-02-15T18:00:00Z,2,3.28,9.14,71.0,3.7,959.4,live
2026-02-17_0000,1,2026-02-17T20:00:00Z,icon_seamless,2026-02-15T18:00:00Z,2,3.61,9.59,68.0,3.5,959.0,live
2026-02-17_0000,1,2026-02-17T21:00:00Z,icon_seamless,2026-02-15T18:00:00Z,2,4.03,10.54,67.0,3.5,958.8,live
2026-02-17_0000,1,2026-02-17T22:00:00Z,icon_seamless,2026-02-15T18:00:00Z,2,4.14,10.83,69.0,3.5,958.3,live
2026-02-17_0000,1,2026-02-17T23:00:00Z,icon_seamless,2026-02-15T18:00:00Z,2,4.31,11.12,68.0,3.5,957.9,live
2026-02-17_0000,1,2026-02-18T00:00:00Z,icon_seamless,2026-02-16T00:00:00Z,2,4.44,11.13,69.0,3.3,957.5,live
2026-02-17_0000,1,2026-02-18T01:00:00Z,icon_seamless,2026-02-16T00:00:00Z,2,4.53,11.47,70.0,3.3,957.9,live
2026-02-17_0000,1,2026-02-18T02:00:00Z,icon_seamless,2026-02-16T00:00:00Z,2,4.37,11.04,73.0,3.3,957.9,live
2026-02-17_0000,1,2026-02-18T03:00:00Z,icon_seamless,2026-02-16T00:00:00Z,2,5.86,12.35,68.0,4.6,957.5,live
2026-02-17_0000,1,2026-02-18T04:00:00Z,icon_seamless,2026-02-16T00:00:00Z,2,7.29,13.48,67.0,6.7,957.1,live
2026-02-17_0000,1,2026-02-18T05:00:00Z,icon_seamless,2026-02-16T00:00:00Z,2,8.28,11.77,67.0,9.1,956.5,live
